time,Zero,Stimulations
178000,b'0',b'OVTK_StimulationId_ExperimentStart'
50132000,b'0',b'OVTK_StimulationId_BaselineStart'
50134000,b'0',b'OVTK_StimulationId_Beep'
250136000,b'0',b'OVTK_StimulationId_BaselineStop'
250138000,b'0',b'OVTK_StimulationId_Beep'
300160000,b'0',b'OVTK_GDF_Start_Of_Trial'
300161000,b'0',b'OVTK_GDF_Cross_On_Screen'
320161000,b'0',b'OVTK_StimulationId_Beep'
330134000,b'0',b'OVTK_GDF_Right'
342642000,b'0',b'OVTK_GDF_Feedback_Continuous'
380150000,b'0',b'OVTK_GDF_End_Of_Trial'
400167000,b'0',b'OVTK_GDF_Start_Of_Trial'
400168000,b'0',b'OVTK_GDF_Cross_On_Screen'
420165000,b'0',b'OVTK_StimulationId_Beep'
430194000,b'0',b'OVTK_GDF_Right'
442689000,b'0',b'OVTK_GDF_Feedback_Continuous'
463769000,b'0',b'OVTK_StimulationId_RemovedSamples'
480130000,b'0',b'OVTK_GDF_End_Of_Trial'
510138000,b'0',b'OVTK_GDF_Start_Of_Trial'
510139000,b'0',b'OVTK_GDF_Cross_On_Screen'
530142000,b'0',b'OVTK_StimulationId_Beep'
540113000,b'0',b'OVTK_GDF_Right'
552675000,b'0',b'OVTK_GDF_Feedback_Continuous'
590159000,b'0',b'OVTK_GDF_End_Of_Trial'
610141000,b'0',b'OVTK_GDF_Start_Of_Trial'
610142000,b'0',b'OVTK_GDF_Cross_On_Screen'
630141000,b'0',b'OVTK_StimulationId_Beep'
640174000,b'0',b'OVTK_GDF_Right'
652688000,b'0',b'OVTK_GDF_Feedback_Continuous'
690179000,b'0',b'OVTK_GDF_End_Of_Trial'
730110000,b'0',b'OVTK_GDF_Start_Of_Trial'
730112000,b'0',b'OVTK_GDF_Cross_On_Screen'
750113000,b'0',b'OVTK_StimulationId_Beep'
760176000,b'0',b'OVTK_GDF_Right'
772652000,b'0',b'OVTK_GDF_Feedback_Continuous'
810185000,b'0',b'OVTK_GDF_End_Of_Trial'
840128000,b'0',b'OVTK_GDF_Start_Of_Trial'
840129000,b'0',b'OVTK_GDF_Cross_On_Screen'
860136000,b'0',b'OVTK_StimulationId_Beep'
870169000,b'0',b'OVTK_GDF_Right'
882678000,b'0',b'OVTK_GDF_Feedback_Continuous'
920120000,b'0',b'OVTK_GDF_End_Of_Trial'
950136000,b'0',b'OVTK_GDF_Start_Of_Trial'
950137000,b'0',b'OVTK_GDF_Cross_On_Screen'
970165000,b'0',b'OVTK_StimulationId_Beep'
980194000,b'0',b'OVTK_GDF_Left'
992689000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030149000,b'0',b'OVTK_GDF_End_Of_Trial'
1060161000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060162000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080164000,b'0',b'OVTK_StimulationId_Beep'
1090129000,b'0',b'OVTK_GDF_Left'
1102708000,b'0',b'OVTK_GDF_Feedback_Continuous'
1111250000,b'0',b'OVTK_StimulationId_RemovedSamples'
1111250000,b'0',b'OVTK_StimulationId_RemovedSamples'
1140221000,b'0',b'OVTK_GDF_End_Of_Trial'
1180129000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180130000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200139000,b'0',b'OVTK_StimulationId_Beep'
1210170000,b'0',b'OVTK_GDF_Right'
1222720000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260187000,b'0',b'OVTK_GDF_End_Of_Trial'
1300128000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300129000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320113000,b'0',b'OVTK_StimulationId_Beep'
1330164000,b'0',b'OVTK_GDF_Right'
1342647000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380177000,b'0',b'OVTK_GDF_End_Of_Trial'
1420153000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420155000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440157000,b'0',b'OVTK_StimulationId_Beep'
1450193000,b'0',b'OVTK_GDF_Right'
1462610000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500235000,b'0',b'OVTK_GDF_End_Of_Trial'
1520155000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520157000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540151000,b'0',b'OVTK_StimulationId_Beep'
1550190000,b'0',b'OVTK_GDF_Left'
1562621000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600146000,b'0',b'OVTK_GDF_End_Of_Trial'
1640119000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640120000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660126000,b'0',b'OVTK_StimulationId_Beep'
1670160000,b'0',b'OVTK_GDF_Left'
1682668000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720199000,b'0',b'OVTK_GDF_End_Of_Trial'
1756230000,b'0',b'OVTK_StimulationId_RemovedSamples'
1760140000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760141000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780157000,b'0',b'OVTK_StimulationId_Beep'
1790110000,b'0',b'OVTK_GDF_Left'
1802706000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840176000,b'0',b'OVTK_GDF_End_Of_Trial'
1870166000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870168000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890187000,b'0',b'OVTK_StimulationId_Beep'
1900215000,b'0',b'OVTK_GDF_Left'
1912639000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950172000,b'0',b'OVTK_GDF_End_Of_Trial'
1970156000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970157000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990156000,b'0',b'OVTK_StimulationId_Beep'
2000136000,b'0',b'OVTK_GDF_Right'
2012638000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050145000,b'0',b'OVTK_GDF_End_Of_Trial'
2070132000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070134000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090176000,b'0',b'OVTK_StimulationId_Beep'
2100191000,b'0',b'OVTK_GDF_Left'
2112618000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150141000,b'0',b'OVTK_GDF_End_Of_Trial'
2170132000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170133000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190118000,b'0',b'OVTK_StimulationId_Beep'
2200166000,b'0',b'OVTK_GDF_Left'
2212670000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250132000,b'0',b'OVTK_GDF_End_Of_Trial'
2280166000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280167000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300154000,b'0',b'OVTK_StimulationId_Beep'
2310188000,b'0',b'OVTK_GDF_Right'
2322679000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360129000,b'0',b'OVTK_GDF_End_Of_Trial'
2380128000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380129000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400137000,b'0',b'OVTK_StimulationId_Beep'
2409335000,b'0',b'OVTK_StimulationId_RemovedSamples'
2410141000,b'0',b'OVTK_GDF_Right'
2422654000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460186000,b'0',b'OVTK_GDF_End_Of_Trial'
2480168000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480169000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500167000,b'0',b'OVTK_StimulationId_Beep'
2510144000,b'0',b'OVTK_GDF_Left'
2522650000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560198000,b'0',b'OVTK_GDF_End_Of_Trial'
2600163000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600164000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620134000,b'0',b'OVTK_StimulationId_Beep'
2630176000,b'0',b'OVTK_GDF_Right'
2642629000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680136000,b'0',b'OVTK_GDF_End_Of_Trial'
2710159000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710160000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730165000,b'0',b'OVTK_StimulationId_Beep'
2740136000,b'0',b'OVTK_GDF_Right'
2752646000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790178000,b'0',b'OVTK_GDF_End_Of_Trial'
2810129000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810130000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830163000,b'0',b'OVTK_StimulationId_Beep'
2840192000,b'0',b'OVTK_GDF_Right'
2852622000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890143000,b'0',b'OVTK_GDF_End_Of_Trial'
2910136000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910137000,b'0',b'OVTK_GDF_Cross_On_Screen'
2930138000,b'0',b'OVTK_StimulationId_Beep'
2940171000,b'0',b'OVTK_GDF_Right'
2952753000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990208000,b'0',b'OVTK_GDF_End_Of_Trial'
3010194000,b'0',b'OVTK_GDF_Start_Of_Trial'
3010195000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030125000,b'0',b'OVTK_StimulationId_Beep'
3040165000,b'0',b'OVTK_GDF_Left'
3052650000,b'0',b'OVTK_GDF_Feedback_Continuous'
3053691000,b'0',b'OVTK_StimulationId_RemovedSamples'
3090161000,b'0',b'OVTK_GDF_End_Of_Trial'
3120123000,b'0',b'OVTK_GDF_Start_Of_Trial'
3120124000,b'0',b'OVTK_GDF_Cross_On_Screen'
3140116000,b'0',b'OVTK_StimulationId_Beep'
3150149000,b'0',b'OVTK_GDF_Left'
3162655000,b'0',b'OVTK_GDF_Feedback_Continuous'
3200228000,b'0',b'OVTK_GDF_End_Of_Trial'
3230119000,b'0',b'OVTK_GDF_Start_Of_Trial'
3230121000,b'0',b'OVTK_GDF_Cross_On_Screen'
3250140000,b'0',b'OVTK_StimulationId_Beep'
3260172000,b'0',b'OVTK_GDF_Right'
3272682000,b'0',b'OVTK_GDF_Feedback_Continuous'
3310139000,b'0',b'OVTK_GDF_End_Of_Trial'
3340137000,b'0',b'OVTK_GDF_Start_Of_Trial'
3340138000,b'0',b'OVTK_GDF_Cross_On_Screen'
3360137000,b'0',b'OVTK_StimulationId_Beep'
3370201000,b'0',b'OVTK_GDF_Right'
3382633000,b'0',b'OVTK_GDF_Feedback_Continuous'
3420141000,b'0',b'OVTK_GDF_End_Of_Trial'
3450143000,b'0',b'OVTK_GDF_Start_Of_Trial'
3450144000,b'0',b'OVTK_GDF_Cross_On_Screen'
3470118000,b'0',b'OVTK_StimulationId_Beep'
3480140000,b'0',b'OVTK_GDF_Left'
3492645000,b'0',b'OVTK_GDF_Feedback_Continuous'
3530242000,b'0',b'OVTK_GDF_End_Of_Trial'
3560192000,b'0',b'OVTK_GDF_Start_Of_Trial'
3560193000,b'0',b'OVTK_GDF_Cross_On_Screen'
3580190000,b'0',b'OVTK_StimulationId_Beep'
3590166000,b'0',b'OVTK_GDF_Left'
3602652000,b'0',b'OVTK_GDF_Feedback_Continuous'
3640185000,b'0',b'OVTK_GDF_End_Of_Trial'
3660162000,b'0',b'OVTK_GDF_Start_Of_Trial'
3660163000,b'0',b'OVTK_GDF_Cross_On_Screen'
3680167000,b'0',b'OVTK_StimulationId_Beep'
3690162000,b'0',b'OVTK_GDF_Left'
3702626000,b'0',b'OVTK_GDF_Feedback_Continuous'
3704921000,b'0',b'OVTK_StimulationId_RemovedSamples'
3740146000,b'0',b'OVTK_GDF_End_Of_Trial'
3770149000,b'0',b'OVTK_GDF_Start_Of_Trial'
3770150000,b'0',b'OVTK_GDF_Cross_On_Screen'
3790172000,b'0',b'OVTK_StimulationId_Beep'
3800145000,b'0',b'OVTK_GDF_Right'
3812655000,b'0',b'OVTK_GDF_Feedback_Continuous'
3850162000,b'0',b'OVTK_GDF_End_Of_Trial'
3880119000,b'0',b'OVTK_GDF_Start_Of_Trial'
3880120000,b'0',b'OVTK_GDF_Cross_On_Screen'
3900202000,b'0',b'OVTK_StimulationId_Beep'
3910144000,b'0',b'OVTK_GDF_Left'
3922653000,b'0',b'OVTK_GDF_Feedback_Continuous'
3960188000,b'0',b'OVTK_GDF_End_Of_Trial'
3990133000,b'0',b'OVTK_GDF_Start_Of_Trial'
3990134000,b'0',b'OVTK_GDF_Cross_On_Screen'
4010140000,b'0',b'OVTK_StimulationId_Beep'
4020171000,b'0',b'OVTK_GDF_Left'
4032681000,b'0',b'OVTK_GDF_Feedback_Continuous'
4070125000,b'0',b'OVTK_GDF_End_Of_Trial'
4090196000,b'0',b'OVTK_GDF_Start_Of_Trial'
4090197000,b'0',b'OVTK_GDF_Cross_On_Screen'
4110110000,b'0',b'OVTK_StimulationId_Beep'
4120138000,b'0',b'OVTK_GDF_Left'
4132650000,b'0',b'OVTK_GDF_Feedback_Continuous'
4170184000,b'0',b'OVTK_GDF_End_Of_Trial'
4200154000,b'0',b'OVTK_GDF_Start_Of_Trial'
4200155000,b'0',b'OVTK_GDF_Cross_On_Screen'
4220134000,b'0',b'OVTK_StimulationId_Beep'
4230170000,b'0',b'OVTK_GDF_Right'
4242679000,b'0',b'OVTK_GDF_Feedback_Continuous'
4280213000,b'0',b'OVTK_GDF_End_Of_Trial'
4320166000,b'0',b'OVTK_GDF_Start_Of_Trial'
4320167000,b'0',b'OVTK_GDF_Cross_On_Screen'
4340187000,b'0',b'OVTK_StimulationId_Beep'
4349277000,b'0',b'OVTK_StimulationId_RemovedSamples'
4350144000,b'0',b'OVTK_GDF_Left'
4362621000,b'0',b'OVTK_GDF_Feedback_Continuous'
4400157000,b'0',b'OVTK_GDF_End_Of_Trial'
4440137000,b'0',b'OVTK_GDF_Start_Of_Trial'
4440138000,b'0',b'OVTK_GDF_Cross_On_Screen'
4460135000,b'0',b'OVTK_StimulationId_Beep'
4470113000,b'0',b'OVTK_GDF_Left'
4482611000,b'0',b'OVTK_GDF_Feedback_Continuous'
4520136000,b'0',b'OVTK_GDF_End_Of_Trial'
4550143000,b'0',b'OVTK_GDF_Start_Of_Trial'
4550144000,b'0',b'OVTK_GDF_Cross_On_Screen'
4570108000,b'0',b'OVTK_StimulationId_Beep'
4580122000,b'0',b'OVTK_GDF_Left'
4592645000,b'0',b'OVTK_GDF_Feedback_Continuous'
4630181000,b'0',b'OVTK_GDF_End_Of_Trial'
4650129000,b'0',b'OVTK_GDF_End_Of_Session'
4700115000,b'0',b'OVTK_StimulationId_Train'
4710111000,b'0',b'OVTK_StimulationId_ExperimentStop'
