time,Zero,Stimulations
206000,b'0',b'OVTK_StimulationId_ExperimentStart'
50160000,b'0',b'OVTK_StimulationId_BaselineStart'
50162000,b'0',b'OVTK_StimulationId_Beep'
144921000,b'0',b'OVTK_StimulationId_RemovedSamples'
250128000,b'0',b'OVTK_StimulationId_BaselineStop'
250130000,b'0',b'OVTK_StimulationId_Beep'
300141000,b'0',b'OVTK_GDF_Start_Of_Trial'
300142000,b'0',b'OVTK_GDF_Cross_On_Screen'
320171000,b'0',b'OVTK_StimulationId_Beep'
330164000,b'0',b'OVTK_GDF_Right'
342625000,b'0',b'OVTK_GDF_Feedback_Continuous'
380137000,b'0',b'OVTK_GDF_End_Of_Trial'
400137000,b'0',b'OVTK_GDF_Start_Of_Trial'
400138000,b'0',b'OVTK_GDF_Cross_On_Screen'
420141000,b'0',b'OVTK_StimulationId_Beep'
430161000,b'0',b'OVTK_GDF_Left'
442763000,b'0',b'OVTK_GDF_Feedback_Continuous'
480178000,b'0',b'OVTK_GDF_End_Of_Trial'
510167000,b'0',b'OVTK_GDF_Start_Of_Trial'
510169000,b'0',b'OVTK_GDF_Cross_On_Screen'
530159000,b'0',b'OVTK_StimulationId_Beep'
540166000,b'0',b'OVTK_GDF_Right'
552672000,b'0',b'OVTK_GDF_Feedback_Continuous'
590127000,b'0',b'OVTK_GDF_End_Of_Trial'
610135000,b'0',b'OVTK_GDF_Start_Of_Trial'
610137000,b'0',b'OVTK_GDF_Cross_On_Screen'
630140000,b'0',b'OVTK_StimulationId_Beep'
640161000,b'0',b'OVTK_GDF_Left'
652758000,b'0',b'OVTK_GDF_Feedback_Continuous'
690129000,b'0',b'OVTK_GDF_End_Of_Trial'
730160000,b'0',b'OVTK_GDF_Start_Of_Trial'
730161000,b'0',b'OVTK_GDF_Cross_On_Screen'
750221000,b'0',b'OVTK_StimulationId_Beep'
760141000,b'0',b'OVTK_GDF_Left'
772661000,b'0',b'OVTK_GDF_Feedback_Continuous'
810169000,b'0',b'OVTK_GDF_End_Of_Trial'
840181000,b'0',b'OVTK_GDF_Start_Of_Trial'
840182000,b'0',b'OVTK_GDF_Cross_On_Screen'
848027000,b'0',b'OVTK_StimulationId_RemovedSamples'
860107000,b'0',b'OVTK_StimulationId_Beep'
870163000,b'0',b'OVTK_GDF_Right'
882644000,b'0',b'OVTK_GDF_Feedback_Continuous'
920193000,b'0',b'OVTK_GDF_End_Of_Trial'
950115000,b'0',b'OVTK_GDF_Start_Of_Trial'
950117000,b'0',b'OVTK_GDF_Cross_On_Screen'
970144000,b'0',b'OVTK_StimulationId_Beep'
980164000,b'0',b'OVTK_GDF_Right'
992653000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030178000,b'0',b'OVTK_GDF_End_Of_Trial'
1060154000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060156000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080156000,b'0',b'OVTK_StimulationId_Beep'
1090166000,b'0',b'OVTK_GDF_Left'
1102673000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140129000,b'0',b'OVTK_GDF_End_Of_Trial'
1180116000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180118000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200120000,b'0',b'OVTK_StimulationId_Beep'
1210187000,b'0',b'OVTK_GDF_Right'
