time,Zero,Stimulations
60000,b'0',b'OVTK_StimulationId_ExperimentStart'
49994000,b'0',b'OVTK_StimulationId_BaselineStart'
49996000,b'0',b'OVTK_StimulationId_Beep'
250021000,b'0',b'OVTK_StimulationId_BaselineStop'
250022000,b'0',b'OVTK_StimulationId_Beep'
300024000,b'0',b'OVTK_GDF_Start_Of_Trial'
300026000,b'0',b'OVTK_GDF_Cross_On_Screen'
320021000,b'0',b'OVTK_StimulationId_Beep'
330026000,b'0',b'OVTK_GDF_Right'
342519000,b'0',b'OVTK_GDF_Feedback_Continuous'
380030000,b'0',b'OVTK_GDF_End_Of_Trial'
400029000,b'0',b'OVTK_GDF_Start_Of_Trial'
400031000,b'0',b'OVTK_GDF_Cross_On_Screen'
420026000,b'0',b'OVTK_StimulationId_Beep'
430035000,b'0',b'OVTK_GDF_Right'
442533000,b'0',b'OVTK_GDF_Feedback_Continuous'
462753000,b'0',b'OVTK_StimulationId_RemovedSamples'
480012000,b'0',b'OVTK_GDF_End_Of_Trial'
510012000,b'0',b'OVTK_GDF_Start_Of_Trial'
510014000,b'0',b'OVTK_GDF_Cross_On_Screen'
529988000,b'0',b'OVTK_StimulationId_Beep'
540017000,b'0',b'OVTK_GDF_Left'
552516000,b'0',b'OVTK_GDF_Feedback_Continuous'
589999000,b'0',b'OVTK_GDF_End_Of_Trial'
610019000,b'0',b'OVTK_GDF_Start_Of_Trial'
610021000,b'0',b'OVTK_GDF_Cross_On_Screen'
630013000,b'0',b'OVTK_StimulationId_Beep'
640020000,b'0',b'OVTK_GDF_Left'
652513000,b'0',b'OVTK_GDF_Feedback_Continuous'
690019000,b'0',b'OVTK_GDF_End_Of_Trial'
730000000,b'0',b'OVTK_GDF_Start_Of_Trial'
730002000,b'0',b'OVTK_GDF_Cross_On_Screen'
749994000,b'0',b'OVTK_StimulationId_Beep'
760004000,b'0',b'OVTK_GDF_Right'
772521000,b'0',b'OVTK_GDF_Feedback_Continuous'
810025000,b'0',b'OVTK_GDF_End_Of_Trial'
840132000,b'0',b'OVTK_GDF_Start_Of_Trial'
840133000,b'0',b'OVTK_GDF_Cross_On_Screen'
860010000,b'0',b'OVTK_StimulationId_Beep'
870018000,b'0',b'OVTK_GDF_Left'
882504000,b'0',b'OVTK_GDF_Feedback_Continuous'
920008000,b'0',b'OVTK_GDF_End_Of_Trial'
950030000,b'0',b'OVTK_GDF_Start_Of_Trial'
950031000,b'0',b'OVTK_GDF_Cross_On_Screen'
970001000,b'0',b'OVTK_StimulationId_Beep'
980032000,b'0',b'OVTK_GDF_Right'
992528000,b'0',b'OVTK_GDF_Feedback_Continuous'
1025234000,b'0',b'OVTK_StimulationId_RemovedSamples'
1030014000,b'0',b'OVTK_GDF_End_Of_Trial'
