time,Zero,Stimulations
153000,b'0',b'OVTK_StimulationId_ExperimentStart'
50141000,b'0',b'OVTK_StimulationId_BaselineStart'
50143000,b'0',b'OVTK_StimulationId_Beep'
250033000,b'0',b'OVTK_StimulationId_BaselineStop'
250035000,b'0',b'OVTK_StimulationId_Beep'
300024000,b'0',b'OVTK_GDF_Start_Of_Trial'
300025000,b'0',b'OVTK_GDF_Cross_On_Screen'
320005000,b'0',b'OVTK_StimulationId_Beep'
330007000,b'0',b'OVTK_GDF_Right'
342648000,b'0',b'OVTK_GDF_Feedback_Continuous'
380017000,b'0',b'OVTK_GDF_End_Of_Trial'
400073000,b'0',b'OVTK_GDF_Start_Of_Trial'
400075000,b'0',b'OVTK_GDF_Cross_On_Screen'
420025000,b'0',b'OVTK_StimulationId_Beep'
430168000,b'0',b'OVTK_GDF_Left'
442621000,b'0',b'OVTK_GDF_Feedback_Continuous'
480165000,b'0',b'OVTK_GDF_End_Of_Trial'
510124000,b'0',b'OVTK_GDF_Start_Of_Trial'
510125000,b'0',b'OVTK_GDF_Cross_On_Screen'
530135000,b'0',b'OVTK_StimulationId_Beep'
540136000,b'0',b'OVTK_GDF_Right'
552617000,b'0',b'OVTK_GDF_Feedback_Continuous'
587656000,b'0',b'OVTK_StimulationId_RemovedSamples'
590143000,b'0',b'OVTK_GDF_End_Of_Trial'
610010000,b'0',b'OVTK_GDF_Start_Of_Trial'
610011000,b'0',b'OVTK_GDF_Cross_On_Screen'
629998000,b'0',b'OVTK_StimulationId_Beep'
640002000,b'0',b'OVTK_GDF_Left'
652628000,b'0',b'OVTK_GDF_Feedback_Continuous'
690148000,b'0',b'OVTK_GDF_End_Of_Trial'
729994000,b'0',b'OVTK_GDF_Start_Of_Trial'
729996000,b'0',b'OVTK_GDF_Cross_On_Screen'
750135000,b'0',b'OVTK_StimulationId_Beep'
760145000,b'0',b'OVTK_GDF_Left'
772616000,b'0',b'OVTK_GDF_Feedback_Continuous'
810156000,b'0',b'OVTK_GDF_Incorrect'
810156000,b'0',b'OVTK_GDF_End_Of_Trial'
840108000,b'0',b'OVTK_GDF_Start_Of_Trial'
840110000,b'0',b'OVTK_GDF_Cross_On_Screen'
860005000,b'0',b'OVTK_StimulationId_Beep'
870179000,b'0',b'OVTK_GDF_Right'
882636000,b'0',b'OVTK_GDF_Feedback_Continuous'
920278000,b'0',b'OVTK_GDF_End_Of_Trial'
950059000,b'0',b'OVTK_GDF_Start_Of_Trial'
