time,Zero,Stimulations
185000,b'0',b'OVTK_StimulationId_ExperimentStart'
50034000,b'0',b'OVTK_StimulationId_BaselineStart'
50036000,b'0',b'OVTK_StimulationId_Beep'
83828000,b'0',b'OVTK_StimulationId_RemovedSamples'
250017000,b'0',b'OVTK_StimulationId_BaselineStop'
250018000,b'0',b'OVTK_StimulationId_Beep'
300048000,b'0',b'OVTK_GDF_Start_Of_Trial'
300049000,b'0',b'OVTK_GDF_Cross_On_Screen'
320023000,b'0',b'OVTK_StimulationId_Beep'
330058000,b'0',b'OVTK_GDF_Left'
342548000,b'0',b'OVTK_GDF_Feedback_Continuous'
380049000,b'0',b'OVTK_GDF_End_Of_Trial'
400051000,b'0',b'OVTK_GDF_Start_Of_Trial'
400052000,b'0',b'OVTK_GDF_Cross_On_Screen'
420022000,b'0',b'OVTK_StimulationId_Beep'
430063000,b'0',b'OVTK_GDF_Left'
442552000,b'0',b'OVTK_GDF_Feedback_Continuous'
480055000,b'0',b'OVTK_GDF_End_Of_Trial'
510052000,b'0',b'OVTK_GDF_Start_Of_Trial'
510054000,b'0',b'OVTK_GDF_Cross_On_Screen'
530030000,b'0',b'OVTK_StimulationId_Beep'
540067000,b'0',b'OVTK_GDF_Left'
552548000,b'0',b'OVTK_GDF_Feedback_Continuous'
590058000,b'0',b'OVTK_GDF_End_Of_Trial'
610057000,b'0',b'OVTK_GDF_Start_Of_Trial'
610058000,b'0',b'OVTK_GDF_Cross_On_Screen'
630030000,b'0',b'OVTK_StimulationId_Beep'
640081000,b'0',b'OVTK_GDF_Right'
652560000,b'0',b'OVTK_GDF_Feedback_Continuous'
670683000,b'0',b'OVTK_StimulationId_RemovedSamples'
690062000,b'0',b'OVTK_GDF_End_Of_Trial'
730045000,b'0',b'OVTK_GDF_Start_Of_Trial'
730046000,b'0',b'OVTK_GDF_Cross_On_Screen'
750015000,b'0',b'OVTK_StimulationId_Beep'
760054000,b'0',b'OVTK_GDF_Right'
772535000,b'0',b'OVTK_GDF_Feedback_Continuous'
810048000,b'0',b'OVTK_GDF_End_Of_Trial'
840051000,b'0',b'OVTK_GDF_Start_Of_Trial'
840052000,b'0',b'OVTK_GDF_Cross_On_Screen'
860025000,b'0',b'OVTK_StimulationId_Beep'
870149000,b'0',b'OVTK_GDF_Left'
882538000,b'0',b'OVTK_GDF_Feedback_Continuous'
920037000,b'0',b'OVTK_GDF_End_Of_Trial'
950048000,b'0',b'OVTK_GDF_Start_Of_Trial'
950050000,b'0',b'OVTK_GDF_Cross_On_Screen'
970024000,b'0',b'OVTK_StimulationId_Beep'
980062000,b'0',b'OVTK_GDF_Left'
992544000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030059000,b'0',b'OVTK_GDF_End_Of_Trial'
1060053000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060054000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080028000,b'0',b'OVTK_StimulationId_Beep'
1090066000,b'0',b'OVTK_GDF_Left'
1102553000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140056000,b'0',b'OVTK_GDF_End_Of_Trial'
1180059000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180059000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200029000,b'0',b'OVTK_StimulationId_Beep'
1210067000,b'0',b'OVTK_GDF_Right'
1222558000,b'0',b'OVTK_GDF_Incorrect'
1222558000,b'0',b'OVTK_GDF_Feedback_Continuous'
1258164000,b'0',b'OVTK_StimulationId_RemovedSamples'
1260035000,b'0',b'OVTK_GDF_End_Of_Trial'
1300027000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300029000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320017000,b'0',b'OVTK_StimulationId_Beep'
1330052000,b'0',b'OVTK_GDF_Left'
1342546000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380043000,b'0',b'OVTK_GDF_End_Of_Trial'
1420044000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420045000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440020000,b'0',b'OVTK_StimulationId_Beep'
1450055000,b'0',b'OVTK_GDF_Right'
1462545000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500046000,b'0',b'OVTK_GDF_End_Of_Trial'
1520045000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520046000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540022000,b'0',b'OVTK_StimulationId_Beep'
1550063000,b'0',b'OVTK_GDF_Right'
1562554000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600048000,b'0',b'OVTK_GDF_End_Of_Trial'
1640042000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640043000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660015000,b'0',b'OVTK_StimulationId_Beep'
1670063000,b'0',b'OVTK_GDF_Right'
1682550000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720059000,b'0',b'OVTK_GDF_End_Of_Trial'
1760054000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760055000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780034000,b'0',b'OVTK_StimulationId_Beep'
1790060000,b'0',b'OVTK_GDF_Right'
1802550000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840062000,b'0',b'OVTK_GDF_End_Of_Trial'
1845019000,b'0',b'OVTK_StimulationId_RemovedSamples'
1870041000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870043000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890016000,b'0',b'OVTK_StimulationId_Beep'
1900051000,b'0',b'OVTK_GDF_Right'
1912526000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950029000,b'0',b'OVTK_GDF_End_Of_Trial'
1970042000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970043000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990017000,b'0',b'OVTK_StimulationId_Beep'
2000054000,b'0',b'OVTK_GDF_Right'
2012536000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050051000,b'0',b'OVTK_GDF_End_Of_Trial'
2070051000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070052000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090022000,b'0',b'OVTK_StimulationId_Beep'
2100056000,b'0',b'OVTK_GDF_Left'
2112530000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150053000,b'0',b'OVTK_GDF_End_Of_Trial'
2170056000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170058000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190047000,b'0',b'OVTK_StimulationId_Beep'
2200061000,b'0',b'OVTK_GDF_Left'
2212539000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250050000,b'0',b'OVTK_GDF_End_Of_Trial'
2280057000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280058000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300032000,b'0',b'OVTK_StimulationId_Beep'
2310062000,b'0',b'OVTK_GDF_Right'
2322551000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360059000,b'0',b'OVTK_GDF_End_Of_Trial'
2380060000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380061000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400033000,b'0',b'OVTK_StimulationId_Beep'
2410068000,b'0',b'OVTK_GDF_Left'
2422560000,b'0',b'OVTK_GDF_Feedback_Continuous'
2440625000,b'0',b'OVTK_StimulationId_RemovedSamples'
2440625000,b'0',b'OVTK_StimulationId_RemovedSamples'
2460061000,b'0',b'OVTK_GDF_End_Of_Trial'
2480039000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480040000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500011000,b'0',b'OVTK_StimulationId_Beep'
2510041000,b'0',b'OVTK_GDF_Left'
2522531000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560042000,b'0',b'OVTK_GDF_End_Of_Trial'
2600048000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600049000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620021000,b'0',b'OVTK_StimulationId_Beep'
2630059000,b'0',b'OVTK_GDF_Left'
2642530000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680050000,b'0',b'OVTK_GDF_End_Of_Trial'
2710048000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710049000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730020000,b'0',b'OVTK_StimulationId_Beep'
2740061000,b'0',b'OVTK_GDF_Right'
2752538000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790047000,b'0',b'OVTK_GDF_End_Of_Trial'
2810051000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810052000,b'0',b'OVTK_GDF_Cross_On_Screen'
