time,Zero,Stimulations
153000,b'0',b'OVTK_StimulationId_ExperimentStart'
50006000,b'0',b'OVTK_StimulationId_BaselineStart'
50008000,b'0',b'OVTK_StimulationId_Beep'
250055000,b'0',b'OVTK_StimulationId_BaselineStop'
250057000,b'0',b'OVTK_StimulationId_Beep'
300000000,b'0',b'OVTK_GDF_Start_Of_Trial'
300001000,b'0',b'OVTK_GDF_Cross_On_Screen'
320036000,b'0',b'OVTK_StimulationId_Beep'
330040000,b'0',b'OVTK_GDF_Right'
342595000,b'0',b'OVTK_GDF_Feedback_Continuous'
380140000,b'0',b'OVTK_GDF_End_Of_Trial'
400028000,b'0',b'OVTK_GDF_Start_Of_Trial'
400030000,b'0',b'OVTK_GDF_Cross_On_Screen'
420037000,b'0',b'OVTK_StimulationId_Beep'
430181000,b'0',b'OVTK_GDF_Left'
442641000,b'0',b'OVTK_GDF_Feedback_Continuous'
480175000,b'0',b'OVTK_GDF_End_Of_Trial'
510147000,b'0',b'OVTK_GDF_Start_Of_Trial'
510148000,b'0',b'OVTK_GDF_Cross_On_Screen'
520175000,b'0',b'OVTK_StimulationId_RemovedSamples'
530128000,b'0',b'OVTK_StimulationId_Beep'
540134000,b'0',b'OVTK_GDF_Right'
552609000,b'0',b'OVTK_GDF_Feedback_Continuous'
590151000,b'0',b'OVTK_GDF_End_Of_Trial'
610136000,b'0',b'OVTK_GDF_Start_Of_Trial'
610138000,b'0',b'OVTK_GDF_Cross_On_Screen'
630124000,b'0',b'OVTK_StimulationId_Beep'
640134000,b'0',b'OVTK_GDF_Left'
652569000,b'0',b'OVTK_GDF_Feedback_Continuous'
690101000,b'0',b'OVTK_GDF_End_Of_Trial'
730056000,b'0',b'OVTK_GDF_Start_Of_Trial'
730057000,b'0',b'OVTK_GDF_Cross_On_Screen'
750079000,b'0',b'OVTK_StimulationId_Beep'
760049000,b'0',b'OVTK_GDF_Right'
772514000,b'0',b'OVTK_GDF_Feedback_Continuous'
810028000,b'0',b'OVTK_GDF_End_Of_Trial'
840037000,b'0',b'OVTK_GDF_Start_Of_Trial'
840038000,b'0',b'OVTK_GDF_Cross_On_Screen'
860030000,b'0',b'OVTK_StimulationId_Beep'
870039000,b'0',b'OVTK_GDF_Right'
882692000,b'0',b'OVTK_GDF_Feedback_Continuous'
920013000,b'0',b'OVTK_GDF_End_Of_Trial'
950159000,b'0',b'OVTK_GDF_Start_Of_Trial'
950161000,b'0',b'OVTK_GDF_Cross_On_Screen'
970024000,b'0',b'OVTK_StimulationId_Beep'
980152000,b'0',b'OVTK_GDF_Right'
992646000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030152000,b'0',b'OVTK_GDF_End_Of_Trial'
1060151000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060152000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080159000,b'0',b'OVTK_StimulationId_Beep'
1090160000,b'0',b'OVTK_GDF_Right'
1095156000,b'0',b'OVTK_StimulationId_RemovedSamples'
1102595000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140121000,b'0',b'OVTK_GDF_End_Of_Trial'
1180074000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180076000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200088000,b'0',b'OVTK_StimulationId_Beep'
1210098000,b'0',b'OVTK_GDF_Right'
1222542000,b'0',b'OVTK_GDF_Feedback_Continuous'
