time,Zero,Stimulations
68000,b'0',b'OVTK_StimulationId_ExperimentStart'
50099000,b'0',b'OVTK_StimulationId_BaselineStart'
50101000,b'0',b'OVTK_StimulationId_Beep'
250124000,b'0',b'OVTK_StimulationId_BaselineStop'
250126000,b'0',b'OVTK_StimulationId_Beep'
296503000,b'0',b'OVTK_StimulationId_RemovedSamples'
300087000,b'0',b'OVTK_GDF_Start_Of_Trial'
300089000,b'0',b'OVTK_GDF_Cross_On_Screen'
320109000,b'0',b'OVTK_StimulationId_Beep'
330118000,b'0',b'OVTK_GDF_Left'
342514000,b'0',b'OVTK_GDF_Feedback_Continuous'
380082000,b'0',b'OVTK_GDF_End_Of_Trial'
400023000,b'0',b'OVTK_GDF_Start_Of_Trial'
400024000,b'0',b'OVTK_GDF_Cross_On_Screen'
420020000,b'0',b'OVTK_StimulationId_Beep'
430169000,b'0',b'OVTK_GDF_Left'
442564000,b'0',b'OVTK_GDF_Feedback_Continuous'
480021000,b'0',b'OVTK_GDF_End_Of_Trial'
510106000,b'0',b'OVTK_GDF_Start_Of_Trial'
510107000,b'0',b'OVTK_GDF_Cross_On_Screen'
530013000,b'0',b'OVTK_StimulationId_Beep'
540013000,b'0',b'OVTK_GDF_Right'
552640000,b'0',b'OVTK_GDF_Feedback_Continuous'
590161000,b'0',b'OVTK_GDF_End_Of_Trial'
610042000,b'0',b'OVTK_GDF_Start_Of_Trial'
610044000,b'0',b'OVTK_GDF_Cross_On_Screen'
630160000,b'0',b'OVTK_StimulationId_Beep'
640166000,b'0',b'OVTK_GDF_Left'
652648000,b'0',b'OVTK_GDF_Feedback_Continuous'
690118000,b'0',b'OVTK_GDF_End_Of_Trial'
729995000,b'0',b'OVTK_GDF_Start_Of_Trial'
729997000,b'0',b'OVTK_GDF_Cross_On_Screen'
750065000,b'0',b'OVTK_StimulationId_Beep'
760047000,b'0',b'OVTK_GDF_Right'
772664000,b'0',b'OVTK_GDF_Feedback_Continuous'
810295000,b'0',b'OVTK_GDF_End_Of_Trial'
840085000,b'0',b'OVTK_GDF_Start_Of_Trial'
840086000,b'0',b'OVTK_GDF_Cross_On_Screen'
860105000,b'0',b'OVTK_StimulationId_Beep'
863359000,b'0',b'OVTK_StimulationId_RemovedSamples'
870252000,b'0',b'OVTK_GDF_Right'
882517000,b'0',b'OVTK_GDF_Feedback_Continuous'
920021000,b'0',b'OVTK_GDF_End_Of_Trial'
950104000,b'0',b'OVTK_GDF_Start_Of_Trial'
950105000,b'0',b'OVTK_GDF_Cross_On_Screen'
970144000,b'0',b'OVTK_StimulationId_Beep'
980142000,b'0',b'OVTK_GDF_Left'
992603000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030096000,b'0',b'OVTK_GDF_End_Of_Trial'
1060064000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060065000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080031000,b'0',b'OVTK_StimulationId_Beep'
1090151000,b'0',b'OVTK_GDF_Left'
1102650000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140162000,b'0',b'OVTK_GDF_End_Of_Trial'
1180114000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180115000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200019000,b'0',b'OVTK_StimulationId_Beep'
1210075000,b'0',b'OVTK_GDF_Left'
1222602000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260029000,b'0',b'OVTK_GDF_End_Of_Trial'
1300158000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300159000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320104000,b'0',b'OVTK_StimulationId_Beep'
1330114000,b'0',b'OVTK_GDF_Right'
1342548000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380102000,b'0',b'OVTK_GDF_End_Of_Trial'
1420131000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420132000,b'0',b'OVTK_GDF_Cross_On_Screen'
1432089000,b'0',b'OVTK_StimulationId_RemovedSamples'
1440059000,b'0',b'OVTK_StimulationId_Beep'
1450320000,b'0',b'OVTK_GDF_Right'
1462597000,b'0',b'OVTK_GDF_Feedback_Continuous'
1499990000,b'0',b'OVTK_GDF_End_Of_Trial'
1520028000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520029000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540030000,b'0',b'OVTK_StimulationId_Beep'
1550027000,b'0',b'OVTK_GDF_Right'
1562662000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600148000,b'0',b'OVTK_GDF_End_Of_Trial'
1640195000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640196000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660028000,b'0',b'OVTK_StimulationId_Beep'
1670031000,b'0',b'OVTK_GDF_Right'
1682518000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720012000,b'0',b'OVTK_GDF_End_Of_Trial'
1760060000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760061000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780115000,b'0',b'OVTK_StimulationId_Beep'
1790126000,b'0',b'OVTK_GDF_Right'
1802558000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840163000,b'0',b'OVTK_GDF_End_Of_Trial'
1870079000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870080000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890043000,b'0',b'OVTK_StimulationId_Beep'
1900045000,b'0',b'OVTK_GDF_Right'
1912680000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950077000,b'0',b'OVTK_GDF_End_Of_Trial'
1970028000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970030000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990028000,b'0',b'OVTK_StimulationId_Beep'
2000035000,b'0',b'OVTK_GDF_Left'
2001445000,b'0',b'OVTK_StimulationId_RemovedSamples'
2012645000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050167000,b'0',b'OVTK_GDF_End_Of_Trial'
2070069000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070070000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090088000,b'0',b'OVTK_StimulationId_Beep'
2100090000,b'0',b'OVTK_GDF_Left'
2112525000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150039000,b'0',b'OVTK_GDF_End_Of_Trial'
2170129000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170130000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190168000,b'0',b'OVTK_StimulationId_Beep'
2200123000,b'0',b'OVTK_GDF_Left'
2212595000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250134000,b'0',b'OVTK_GDF_End_Of_Trial'
2280016000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280017000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300025000,b'0',b'OVTK_StimulationId_Beep'
2310171000,b'0',b'OVTK_GDF_Left'
2322665000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360170000,b'0',b'OVTK_GDF_End_Of_Trial'
2380134000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380136000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400136000,b'0',b'OVTK_StimulationId_Beep'
2410041000,b'0',b'OVTK_GDF_Left'
2422682000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460017000,b'0',b'OVTK_GDF_End_Of_Trial'
2479991000,b'0',b'OVTK_GDF_Start_Of_Trial'
2479992000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500027000,b'0',b'OVTK_StimulationId_Beep'
2510031000,b'0',b'OVTK_GDF_Right'
2522695000,b'0',b'OVTK_GDF_Incorrect'
2522695000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560181000,b'0',b'OVTK_GDF_End_Of_Trial'
2568300000,b'0',b'OVTK_StimulationId_RemovedSamples'
2600039000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600040000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620065000,b'0',b'OVTK_StimulationId_Beep'
2630152000,b'0',b'OVTK_GDF_Right'
2642625000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680172000,b'0',b'OVTK_GDF_End_Of_Trial'
2710116000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710117000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730142000,b'0',b'OVTK_StimulationId_Beep'
2740148000,b'0',b'OVTK_GDF_Right'
2752576000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790110000,b'0',b'OVTK_GDF_End_Of_Trial'
2810082000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810083000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830023000,b'0',b'OVTK_StimulationId_Beep'
2840173000,b'0',b'OVTK_GDF_Right'
2852612000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890138000,b'0',b'OVTK_GDF_End_Of_Trial'
2910010000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910012000,b'0',b'OVTK_GDF_Cross_On_Screen'
2930019000,b'0',b'OVTK_StimulationId_Beep'
2940052000,b'0',b'OVTK_GDF_Right'
2952663000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990028000,b'0',b'OVTK_GDF_End_Of_Trial'
3010102000,b'0',b'OVTK_GDF_Start_Of_Trial'
3010103000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030035000,b'0',b'OVTK_StimulationId_Beep'
3040182000,b'0',b'OVTK_GDF_Right'
3052688000,b'0',b'OVTK_GDF_Feedback_Continuous'
3090032000,b'0',b'OVTK_GDF_End_Of_Trial'
3120173000,b'0',b'OVTK_GDF_Start_Of_Trial'
3120175000,b'0',b'OVTK_GDF_Cross_On_Screen'
3133281000,b'0',b'OVTK_StimulationId_RemovedSamples'
3140023000,b'0',b'OVTK_StimulationId_Beep'
3150139000,b'0',b'OVTK_GDF_Right'
3162603000,b'0',b'OVTK_GDF_Feedback_Continuous'
3200144000,b'0',b'OVTK_GDF_End_Of_Trial'
3230116000,b'0',b'OVTK_GDF_Start_Of_Trial'
3230117000,b'0',b'OVTK_GDF_Cross_On_Screen'
3250012000,b'0',b'OVTK_StimulationId_Beep'
3260023000,b'0',b'OVTK_GDF_Left'
3272637000,b'0',b'OVTK_GDF_Feedback_Continuous'
3310162000,b'0',b'OVTK_GDF_End_Of_Trial'
3340068000,b'0',b'OVTK_GDF_Start_Of_Trial'
3340069000,b'0',b'OVTK_GDF_Cross_On_Screen'
3360071000,b'0',b'OVTK_StimulationId_Beep'
3370076000,b'0',b'OVTK_GDF_Right'
3382514000,b'0',b'OVTK_GDF_Feedback_Continuous'
3420024000,b'0',b'OVTK_GDF_End_Of_Trial'
3450126000,b'0',b'OVTK_GDF_Start_Of_Trial'
3450128000,b'0',b'OVTK_GDF_Cross_On_Screen'
