time,Zero,Stimulations
71000,b'0',b'OVTK_StimulationId_ExperimentStart'
50053000,b'0',b'OVTK_StimulationId_BaselineStart'
50054000,b'0',b'OVTK_StimulationId_Beep'
199707000,b'0',b'OVTK_StimulationId_RemovedSamples'
250038000,b'0',b'OVTK_StimulationId_BaselineStop'
250039000,b'0',b'OVTK_StimulationId_Beep'
300067000,b'0',b'OVTK_GDF_Start_Of_Trial'
300068000,b'0',b'OVTK_GDF_Cross_On_Screen'
320027000,b'0',b'OVTK_StimulationId_Beep'
330078000,b'0',b'OVTK_GDF_Right'
342554000,b'0',b'OVTK_GDF_Feedback_Continuous'
380053000,b'0',b'OVTK_GDF_End_Of_Trial'
400069000,b'0',b'OVTK_GDF_Start_Of_Trial'
400070000,b'0',b'OVTK_GDF_Cross_On_Screen'
420062000,b'0',b'OVTK_StimulationId_Beep'
430103000,b'0',b'OVTK_GDF_Left'
442555000,b'0',b'OVTK_GDF_Feedback_Continuous'
480070000,b'0',b'OVTK_GDF_End_Of_Trial'
510057000,b'0',b'OVTK_GDF_Start_Of_Trial'
510059000,b'0',b'OVTK_GDF_Cross_On_Screen'
530025000,b'0',b'OVTK_StimulationId_Beep'
540077000,b'0',b'OVTK_GDF_Right'
552560000,b'0',b'OVTK_GDF_Feedback_Continuous'
590067000,b'0',b'OVTK_GDF_End_Of_Trial'
610069000,b'0',b'OVTK_GDF_Start_Of_Trial'
610070000,b'0',b'OVTK_GDF_Cross_On_Screen'
630039000,b'0',b'OVTK_StimulationId_Beep'
640073000,b'0',b'OVTK_GDF_Right'
652555000,b'0',b'OVTK_GDF_Feedback_Continuous'
690067000,b'0',b'OVTK_GDF_End_Of_Trial'
730068000,b'0',b'OVTK_GDF_Start_Of_Trial'
730069000,b'0',b'OVTK_GDF_Cross_On_Screen'
750042000,b'0',b'OVTK_StimulationId_Beep'
760077000,b'0',b'OVTK_GDF_Right'
772570000,b'0',b'OVTK_GDF_Feedback_Continuous'
810076000,b'0',b'OVTK_GDF_End_Of_Trial'
840074000,b'0',b'OVTK_GDF_Start_Of_Trial'
840076000,b'0',b'OVTK_GDF_Cross_On_Screen'
860052000,b'0',b'OVTK_StimulationId_Beep'
870076000,b'0',b'OVTK_GDF_Left'
876562000,b'0',b'OVTK_StimulationId_RemovedSamples'
882541000,b'0',b'OVTK_GDF_Feedback_Continuous'
920053000,b'0',b'OVTK_GDF_End_Of_Trial'
950055000,b'0',b'OVTK_GDF_Start_Of_Trial'
950056000,b'0',b'OVTK_GDF_Cross_On_Screen'
970024000,b'0',b'OVTK_StimulationId_Beep'
980060000,b'0',b'OVTK_GDF_Right'
992562000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030055000,b'0',b'OVTK_GDF_End_Of_Trial'
1060060000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060061000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080033000,b'0',b'OVTK_StimulationId_Beep'
1090067000,b'0',b'OVTK_GDF_Left'
1102548000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140058000,b'0',b'OVTK_GDF_End_Of_Trial'
1180067000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180069000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200040000,b'0',b'OVTK_StimulationId_Beep'
1210067000,b'0',b'OVTK_GDF_Right'
1222562000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260063000,b'0',b'OVTK_GDF_End_Of_Trial'
1300063000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300064000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320038000,b'0',b'OVTK_StimulationId_Beep'
1330087000,b'0',b'OVTK_GDF_Left'
1342554000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380066000,b'0',b'OVTK_GDF_End_Of_Trial'
1420066000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420068000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440042000,b'0',b'OVTK_StimulationId_Beep'
1450079000,b'0',b'OVTK_GDF_Right'
1462572000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500069000,b'0',b'OVTK_GDF_End_Of_Trial'
1520072000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520073000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540037000,b'0',b'OVTK_StimulationId_Beep'
1544042000,b'0',b'OVTK_StimulationId_RemovedSamples'
1550061000,b'0',b'OVTK_GDF_Left'
1562554000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600052000,b'0',b'OVTK_GDF_End_Of_Trial'
1640051000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640053000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660029000,b'0',b'OVTK_StimulationId_Beep'
1670058000,b'0',b'OVTK_GDF_Right'
1682560000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720064000,b'0',b'OVTK_GDF_End_Of_Trial'
1760060000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760061000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780032000,b'0',b'OVTK_StimulationId_Beep'
1790072000,b'0',b'OVTK_GDF_Right'
1802557000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840065000,b'0',b'OVTK_GDF_End_Of_Trial'
1870063000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870064000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890035000,b'0',b'OVTK_StimulationId_Beep'
1900069000,b'0',b'OVTK_GDF_Right'
1912575000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950066000,b'0',b'OVTK_GDF_End_Of_Trial'
1970067000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970068000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990045000,b'0',b'OVTK_StimulationId_Beep'
2000077000,b'0',b'OVTK_GDF_Right'
2012566000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050073000,b'0',b'OVTK_GDF_End_Of_Trial'
2070072000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070073000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090047000,b'0',b'OVTK_StimulationId_Beep'
2100079000,b'0',b'OVTK_GDF_Right'
2112579000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150074000,b'0',b'OVTK_GDF_End_Of_Trial'
2170075000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170076000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190047000,b'0',b'OVTK_StimulationId_Beep'
2200084000,b'0',b'OVTK_GDF_Right'
2212568000,b'0',b'OVTK_GDF_Feedback_Continuous'
2217148000,b'0',b'OVTK_StimulationId_RemovedSamples'
2250055000,b'0',b'OVTK_GDF_End_Of_Trial'
2280067000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280068000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300041000,b'0',b'OVTK_StimulationId_Beep'
2310078000,b'0',b'OVTK_GDF_Right'
2322567000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360064000,b'0',b'OVTK_GDF_End_Of_Trial'
2380064000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380065000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400038000,b'0',b'OVTK_StimulationId_Beep'
2410074000,b'0',b'OVTK_GDF_Left'
2422572000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460066000,b'0',b'OVTK_GDF_End_Of_Trial'
2480066000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480067000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500036000,b'0',b'OVTK_StimulationId_Beep'
2510073000,b'0',b'OVTK_GDF_Right'
2522566000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560077000,b'0',b'OVTK_GDF_End_Of_Trial'
