time,Zero,Stimulations
178000,b'0',b'OVTK_StimulationId_ExperimentStart'
50170000,b'0',b'OVTK_StimulationId_BaselineStart'
50172000,b'0',b'OVTK_StimulationId_Beep'
250134000,b'0',b'OVTK_StimulationId_BaselineStop'
250136000,b'0',b'OVTK_StimulationId_Beep'
300219000,b'0',b'OVTK_GDF_Start_Of_Trial'
300220000,b'0',b'OVTK_GDF_Cross_On_Screen'
320253000,b'0',b'OVTK_StimulationId_Beep'
330259000,b'0',b'OVTK_GDF_Right'
342769000,b'0',b'OVTK_GDF_Feedback_Continuous'
380251000,b'0',b'OVTK_GDF_End_Of_Trial'
400170000,b'0',b'OVTK_GDF_Start_Of_Trial'
400171000,b'0',b'OVTK_GDF_Cross_On_Screen'
420156000,b'0',b'OVTK_StimulationId_RemovedSamples'
420133000,b'0',b'OVTK_StimulationId_Beep'
430193000,b'0',b'OVTK_GDF_Left'
442897000,b'0',b'OVTK_GDF_Feedback_Continuous'
480200000,b'0',b'OVTK_GDF_End_Of_Trial'
510308000,b'0',b'OVTK_GDF_Start_Of_Trial'
510311000,b'0',b'OVTK_GDF_Cross_On_Screen'
530243000,b'0',b'OVTK_StimulationId_Beep'
540279000,b'0',b'OVTK_GDF_Right'
552903000,b'0',b'OVTK_GDF_Feedback_Continuous'
590144000,b'0',b'OVTK_GDF_End_Of_Trial'
610147000,b'0',b'OVTK_GDF_Start_Of_Trial'
610149000,b'0',b'OVTK_GDF_Cross_On_Screen'
630151000,b'0',b'OVTK_StimulationId_Beep'
640194000,b'0',b'OVTK_GDF_Right'
652870000,b'0',b'OVTK_GDF_Feedback_Continuous'
690257000,b'0',b'OVTK_GDF_End_Of_Trial'
730282000,b'0',b'OVTK_GDF_Start_Of_Trial'
730283000,b'0',b'OVTK_GDF_Cross_On_Screen'
750245000,b'0',b'OVTK_StimulationId_Beep'
760296000,b'0',b'OVTK_GDF_Right'
772750000,b'0',b'OVTK_GDF_Feedback_Continuous'
810285000,b'0',b'OVTK_GDF_End_Of_Trial'
840256000,b'0',b'OVTK_GDF_Start_Of_Trial'
840257000,b'0',b'OVTK_GDF_Cross_On_Screen'
860144000,b'0',b'OVTK_StimulationId_Beep'
870163000,b'0',b'OVTK_GDF_Right'
882867000,b'0',b'OVTK_GDF_Feedback_Continuous'
920306000,b'0',b'OVTK_GDF_End_Of_Trial'
950163000,b'0',b'OVTK_GDF_Start_Of_Trial'
950165000,b'0',b'OVTK_GDF_Cross_On_Screen'
970295000,b'0',b'OVTK_StimulationId_Beep'
980269000,b'0',b'OVTK_GDF_Left'
992801000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030299000,b'0',b'OVTK_GDF_End_Of_Trial'
1048886000,b'0',b'OVTK_StimulationId_RemovedSamples'
1060190000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060191000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080299000,b'0',b'OVTK_StimulationId_Beep'
1090279000,b'0',b'OVTK_GDF_Left'
1102703000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140145000,b'0',b'OVTK_GDF_End_Of_Trial'
1180290000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180291000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200286000,b'0',b'OVTK_StimulationId_Beep'
1210185000,b'0',b'OVTK_GDF_Left'
1222720000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260294000,b'0',b'OVTK_GDF_End_Of_Trial'
1300166000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300167000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320246000,b'0',b'OVTK_StimulationId_Beep'
1330431000,b'0',b'OVTK_GDF_Left'
1342672000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380215000,b'0',b'OVTK_GDF_End_Of_Trial'
1420178000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420180000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440175000,b'0',b'OVTK_StimulationId_Beep'
1450272000,b'0',b'OVTK_GDF_Right'
1462939000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500310000,b'0',b'OVTK_GDF_End_Of_Trial'
1520147000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520148000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540291000,b'0',b'OVTK_StimulationId_Beep'
1550373000,b'0',b'OVTK_GDF_Left'
1562717000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600425000,b'0',b'OVTK_GDF_End_Of_Trial'
1640257000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640259000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660268000,b'0',b'OVTK_StimulationId_Beep'
1670216000,b'0',b'OVTK_GDF_Right'
1676367000,b'0',b'OVTK_StimulationId_RemovedSamples'
1682806000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720200000,b'0',b'OVTK_GDF_End_Of_Trial'
1760376000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760377000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780171000,b'0',b'OVTK_StimulationId_Beep'
1790406000,b'0',b'OVTK_GDF_Left'
1802919000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840445000,b'0',b'OVTK_GDF_End_Of_Trial'
