time,Zero,Stimulations
172000,b'0',b'OVTK_StimulationId_ExperimentStart'
50035000,b'0',b'OVTK_StimulationId_BaselineStart'
50037000,b'0',b'OVTK_StimulationId_Beep'
235585000,b'0',b'OVTK_StimulationId_RemovedSamples'
250039000,b'0',b'OVTK_StimulationId_BaselineStop'
250041000,b'0',b'OVTK_StimulationId_Beep'
300044000,b'0',b'OVTK_GDF_Start_Of_Trial'
300045000,b'0',b'OVTK_GDF_Cross_On_Screen'
320009000,b'0',b'OVTK_StimulationId_Beep'
330043000,b'0',b'OVTK_GDF_Right'
342548000,b'0',b'OVTK_GDF_Feedback_Continuous'
380051000,b'0',b'OVTK_GDF_End_Of_Trial'
400060000,b'0',b'OVTK_GDF_Start_Of_Trial'
400062000,b'0',b'OVTK_GDF_Cross_On_Screen'
420035000,b'0',b'OVTK_StimulationId_Beep'
430014000,b'0',b'OVTK_GDF_Left'
442587000,b'0',b'OVTK_GDF_Feedback_Continuous'
480053000,b'0',b'OVTK_GDF_End_Of_Trial'
510060000,b'0',b'OVTK_GDF_Start_Of_Trial'
510061000,b'0',b'OVTK_GDF_Cross_On_Screen'
530011000,b'0',b'OVTK_StimulationId_Beep'
540044000,b'0',b'OVTK_GDF_Left'
552617000,b'0',b'OVTK_GDF_Feedback_Continuous'
590050000,b'0',b'OVTK_GDF_End_Of_Trial'
610064000,b'0',b'OVTK_GDF_Start_Of_Trial'
610065000,b'0',b'OVTK_GDF_Cross_On_Screen'
630034000,b'0',b'OVTK_StimulationId_Beep'
640075000,b'0',b'OVTK_GDF_Right'
652588000,b'0',b'OVTK_GDF_Feedback_Continuous'
690061000,b'0',b'OVTK_GDF_End_Of_Trial'
730037000,b'0',b'OVTK_GDF_Start_Of_Trial'
730038000,b'0',b'OVTK_GDF_Cross_On_Screen'
750037000,b'0',b'OVTK_StimulationId_Beep'
760063000,b'0',b'OVTK_GDF_Right'
772571000,b'0',b'OVTK_GDF_Feedback_Continuous'
810025000,b'0',b'OVTK_GDF_End_Of_Trial'
840031000,b'0',b'OVTK_GDF_Start_Of_Trial'
840032000,b'0',b'OVTK_GDF_Cross_On_Screen'
860060000,b'0',b'OVTK_StimulationId_Beep'
870068000,b'0',b'OVTK_GDF_Left'
882582000,b'0',b'OVTK_GDF_Feedback_Continuous'
900566000,b'0',b'OVTK_StimulationId_RemovedSamples'
920027000,b'0',b'OVTK_GDF_End_Of_Trial'
950062000,b'0',b'OVTK_GDF_Start_Of_Trial'
950064000,b'0',b'OVTK_GDF_Cross_On_Screen'
970039000,b'0',b'OVTK_StimulationId_Beep'
980020000,b'0',b'OVTK_GDF_Left'
992526000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030124000,b'0',b'OVTK_GDF_End_Of_Trial'
1060063000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060065000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080021000,b'0',b'OVTK_StimulationId_Beep'
1090046000,b'0',b'OVTK_GDF_Left'
1102553000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140055000,b'0',b'OVTK_GDF_End_Of_Trial'
1180056000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180057000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200030000,b'0',b'OVTK_StimulationId_Beep'
1210074000,b'0',b'OVTK_GDF_Right'
1222522000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260045000,b'0',b'OVTK_GDF_End_Of_Trial'
1300030000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300031000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320029000,b'0',b'OVTK_StimulationId_Beep'
1330059000,b'0',b'OVTK_GDF_Right'
1342551000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380019000,b'0',b'OVTK_GDF_End_Of_Trial'
1420060000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420062000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440031000,b'0',b'OVTK_StimulationId_Beep'
1450063000,b'0',b'OVTK_GDF_Right'
1462568000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500069000,b'0',b'OVTK_GDF_End_Of_Trial'
1520082000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520083000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540051000,b'0',b'OVTK_StimulationId_Beep'
1550027000,b'0',b'OVTK_GDF_Left'
1562545000,b'0',b'OVTK_GDF_Feedback_Continuous'
1577421000,b'0',b'OVTK_StimulationId_RemovedSamples'
1600055000,b'0',b'OVTK_GDF_End_Of_Trial'
1640033000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640034000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660039000,b'0',b'OVTK_StimulationId_Beep'
1670060000,b'0',b'OVTK_GDF_Right'
1682552000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720022000,b'0',b'OVTK_GDF_End_Of_Trial'
1760062000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760064000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780029000,b'0',b'OVTK_StimulationId_Beep'
1790060000,b'0',b'OVTK_GDF_Left'
1802565000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840068000,b'0',b'OVTK_GDF_End_Of_Trial'
1870026000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870027000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890028000,b'0',b'OVTK_StimulationId_Beep'
1900052000,b'0',b'OVTK_GDF_Right'
1912547000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950078000,b'0',b'OVTK_GDF_End_Of_Trial'
1970062000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970063000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990029000,b'0',b'OVTK_StimulationId_Beep'
2000061000,b'0',b'OVTK_GDF_Left'
2012570000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050066000,b'0',b'OVTK_GDF_End_Of_Trial'
2070051000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070053000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090050000,b'0',b'OVTK_StimulationId_Beep'
2100039000,b'0',b'OVTK_GDF_Right'
2112543000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150063000,b'0',b'OVTK_GDF_End_Of_Trial'
2170059000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170060000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190060000,b'0',b'OVTK_StimulationId_Beep'
2200068000,b'0',b'OVTK_GDF_Left'
2212578000,b'0',b'OVTK_GDF_Feedback_Continuous'
2247402000,b'0',b'OVTK_StimulationId_RemovedSamples'
2250031000,b'0',b'OVTK_GDF_End_Of_Trial'
2280031000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280032000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300035000,b'0',b'OVTK_StimulationId_Beep'
2310019000,b'0',b'OVTK_GDF_Right'
2322532000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360057000,b'0',b'OVTK_GDF_End_Of_Trial'
2380038000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380039000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400043000,b'0',b'OVTK_StimulationId_Beep'
2410066000,b'0',b'OVTK_GDF_Left'
2422558000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460024000,b'0',b'OVTK_GDF_End_Of_Trial'
2480022000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480023000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500015000,b'0',b'OVTK_StimulationId_Beep'
2510072000,b'0',b'OVTK_GDF_Right'
2522547000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560061000,b'0',b'OVTK_GDF_End_Of_Trial'
2600058000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600060000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620059000,b'0',b'OVTK_StimulationId_Beep'
2630041000,b'0',b'OVTK_GDF_Left'
2642546000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680147000,b'0',b'OVTK_GDF_End_Of_Trial'
2710066000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710067000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730032000,b'0',b'OVTK_StimulationId_Beep'
2740032000,b'0',b'OVTK_GDF_Right'
2752579000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790072000,b'0',b'OVTK_GDF_End_Of_Trial'
2810058000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810060000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830059000,b'0',b'OVTK_StimulationId_Beep'
2840040000,b'0',b'OVTK_GDF_Left'
2852546000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890053000,b'0',b'OVTK_GDF_End_Of_Trial'
2910063000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910064000,b'0',b'OVTK_GDF_Cross_On_Screen'
2921757000,b'0',b'OVTK_StimulationId_RemovedSamples'
2930047000,b'0',b'OVTK_StimulationId_Beep'
2940053000,b'0',b'OVTK_GDF_Right'
2952564000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990032000,b'0',b'OVTK_GDF_End_Of_Trial'
3010015000,b'0',b'OVTK_GDF_Start_Of_Trial'
3010016000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030023000,b'0',b'OVTK_StimulationId_Beep'
3040047000,b'0',b'OVTK_GDF_Left'
3052555000,b'0',b'OVTK_GDF_Feedback_Continuous'
3090067000,b'0',b'OVTK_GDF_End_Of_Trial'
3120042000,b'0',b'OVTK_GDF_Start_Of_Trial'
3120043000,b'0',b'OVTK_GDF_Cross_On_Screen'
3140045000,b'0',b'OVTK_StimulationId_Beep'
3150052000,b'0',b'OVTK_GDF_Right'
3162564000,b'0',b'OVTK_GDF_Feedback_Continuous'
3200095000,b'0',b'OVTK_GDF_End_Of_Trial'
3230040000,b'0',b'OVTK_GDF_Start_Of_Trial'
3230041000,b'0',b'OVTK_GDF_Cross_On_Screen'
3250044000,b'0',b'OVTK_StimulationId_Beep'
3260020000,b'0',b'OVTK_GDF_Left'
3272521000,b'0',b'OVTK_GDF_Feedback_Continuous'
3310054000,b'0',b'OVTK_GDF_End_Of_Trial'
3340063000,b'0',b'OVTK_GDF_Start_Of_Trial'
3340064000,b'0',b'OVTK_GDF_Cross_On_Screen'
3360065000,b'0',b'OVTK_StimulationId_Beep'
3370042000,b'0',b'OVTK_GDF_Left'
3382556000,b'0',b'OVTK_GDF_Feedback_Continuous'
3420058000,b'0',b'OVTK_GDF_End_Of_Trial'
3450071000,b'0',b'OVTK_GDF_Start_Of_Trial'
3450073000,b'0',b'OVTK_GDF_Cross_On_Screen'
3470045000,b'0',b'OVTK_StimulationId_Beep'
3480069000,b'0',b'OVTK_GDF_Right'
3492552000,b'0',b'OVTK_GDF_Feedback_Continuous'
3530104000,b'0',b'OVTK_GDF_End_Of_Trial'
3560036000,b'0',b'OVTK_GDF_Start_Of_Trial'
3560038000,b'0',b'OVTK_GDF_Cross_On_Screen'
3580084000,b'0',b'OVTK_StimulationId_Beep'
3590064000,b'0',b'OVTK_GDF_Right'
3592363000,b'0',b'OVTK_StimulationId_RemovedSamples'
3602555000,b'0',b'OVTK_GDF_Feedback_Continuous'
3640069000,b'0',b'OVTK_GDF_End_Of_Trial'
3660050000,b'0',b'OVTK_GDF_Start_Of_Trial'
3660052000,b'0',b'OVTK_GDF_Cross_On_Screen'
3680014000,b'0',b'OVTK_StimulationId_Beep'
3690090000,b'0',b'OVTK_GDF_Left'
3702560000,b'0',b'OVTK_GDF_Feedback_Continuous'
3740058000,b'0',b'OVTK_GDF_End_Of_Trial'
3770015000,b'0',b'OVTK_GDF_Start_Of_Trial'
3770017000,b'0',b'OVTK_GDF_Cross_On_Screen'
3790015000,b'0',b'OVTK_StimulationId_Beep'
3800049000,b'0',b'OVTK_GDF_Right'
3812551000,b'0',b'OVTK_GDF_Feedback_Continuous'
3850066000,b'0',b'OVTK_GDF_End_Of_Trial'
3880041000,b'0',b'OVTK_GDF_Start_Of_Trial'
3880043000,b'0',b'OVTK_GDF_Cross_On_Screen'
3900049000,b'0',b'OVTK_StimulationId_Beep'
3910070000,b'0',b'OVTK_GDF_Right'
3922560000,b'0',b'OVTK_GDF_Feedback_Continuous'
3960030000,b'0',b'OVTK_GDF_End_Of_Trial'
3990041000,b'0',b'OVTK_GDF_Start_Of_Trial'
3990042000,b'0',b'OVTK_GDF_Cross_On_Screen'
4010083000,b'0',b'OVTK_StimulationId_Beep'
4020075000,b'0',b'OVTK_GDF_Right'
4032529000,b'0',b'OVTK_GDF_Feedback_Continuous'
4070057000,b'0',b'OVTK_GDF_End_Of_Trial'
4090039000,b'0',b'OVTK_GDF_Start_Of_Trial'
4090040000,b'0',b'OVTK_GDF_Cross_On_Screen'
4110044000,b'0',b'OVTK_StimulationId_Beep'
4120070000,b'0',b'OVTK_GDF_Left'
4132561000,b'0',b'OVTK_GDF_Feedback_Continuous'
4170030000,b'0',b'OVTK_GDF_End_Of_Trial'
4200067000,b'0',b'OVTK_GDF_Start_Of_Trial'
4200069000,b'0',b'OVTK_GDF_Cross_On_Screen'
4220066000,b'0',b'OVTK_StimulationId_Beep'
