time,Zero,Stimulations
74000,b'0',b'OVTK_StimulationId_ExperimentStart'
50122000,b'0',b'OVTK_StimulationId_BaselineStart'
50123000,b'0',b'OVTK_StimulationId_Beep'
72343000,b'0',b'OVTK_StimulationId_RemovedSamples'
249985000,b'0',b'OVTK_StimulationId_BaselineStop'
249987000,b'0',b'OVTK_StimulationId_Beep'
300118000,b'0',b'OVTK_GDF_Start_Of_Trial'
300119000,b'0',b'OVTK_GDF_Cross_On_Screen'
320116000,b'0',b'OVTK_StimulationId_Beep'
330114000,b'0',b'OVTK_GDF_Left'
342566000,b'0',b'OVTK_GDF_Feedback_Continuous'
380101000,b'0',b'OVTK_GDF_End_Of_Trial'
400037000,b'0',b'OVTK_GDF_Start_Of_Trial'
400038000,b'0',b'OVTK_GDF_Cross_On_Screen'
419999000,b'0',b'OVTK_StimulationId_Beep'
430156000,b'0',b'OVTK_GDF_Left'
442627000,b'0',b'OVTK_GDF_Feedback_Continuous'
480182000,b'0',b'OVTK_GDF_End_Of_Trial'
510145000,b'0',b'OVTK_GDF_Start_Of_Trial'
510147000,b'0',b'OVTK_GDF_Cross_On_Screen'
530138000,b'0',b'OVTK_StimulationId_Beep'
540138000,b'0',b'OVTK_GDF_Left'
552584000,b'0',b'OVTK_GDF_Feedback_Continuous'
590120000,b'0',b'OVTK_GDF_End_Of_Trial'
610151000,b'0',b'OVTK_GDF_Start_Of_Trial'
610152000,b'0',b'OVTK_GDF_Cross_On_Screen'
630028000,b'0',b'OVTK_StimulationId_Beep'
640161000,b'0',b'OVTK_GDF_Left'
652824000,b'0',b'OVTK_GDF_Feedback_Continuous'
666074000,b'0',b'OVTK_StimulationId_RemovedSamples'
690148000,b'0',b'OVTK_GDF_End_Of_Trial'
730138000,b'0',b'OVTK_GDF_Start_Of_Trial'
730140000,b'0',b'OVTK_GDF_Cross_On_Screen'
750135000,b'0',b'OVTK_StimulationId_Beep'
760146000,b'0',b'OVTK_GDF_Right'
772586000,b'0',b'OVTK_GDF_Feedback_Continuous'
810124000,b'0',b'OVTK_GDF_End_Of_Trial'
840102000,b'0',b'OVTK_GDF_Start_Of_Trial'
840104000,b'0',b'OVTK_GDF_Cross_On_Screen'
860099000,b'0',b'OVTK_StimulationId_Beep'
870068000,b'0',b'OVTK_GDF_Right'
882544000,b'0',b'OVTK_GDF_Feedback_Continuous'
920048000,b'0',b'OVTK_GDF_End_Of_Trial'
950011000,b'0',b'OVTK_GDF_Start_Of_Trial'
950013000,b'0',b'OVTK_GDF_Cross_On_Screen'
970022000,b'0',b'OVTK_StimulationId_Beep'
980026000,b'0',b'OVTK_GDF_Left'
992658000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030035000,b'0',b'OVTK_GDF_End_Of_Trial'
1060024000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060026000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080020000,b'0',b'OVTK_StimulationId_Beep'
1090021000,b'0',b'OVTK_GDF_Right'
1102671000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140179000,b'0',b'OVTK_GDF_End_Of_Trial'
1180135000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180136000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200143000,b'0',b'OVTK_StimulationId_Beep'
1210347000,b'0',b'OVTK_GDF_Right'
1222616000,b'0',b'OVTK_GDF_Feedback_Continuous'
1259804000,b'0',b'OVTK_StimulationId_RemovedSamples'
1260137000,b'0',b'OVTK_GDF_End_Of_Trial'
1300094000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300096000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320100000,b'0',b'OVTK_StimulationId_Beep'
1330118000,b'0',b'OVTK_GDF_Right'
1342719000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380095000,b'0',b'OVTK_GDF_End_Of_Trial'
1420057000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420059000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440026000,b'0',b'OVTK_StimulationId_Beep'
1450044000,b'0',b'OVTK_GDF_Right'
1462667000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500048000,b'0',b'OVTK_GDF_End_Of_Trial'
1520025000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520027000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540018000,b'0',b'OVTK_StimulationId_Beep'
1550031000,b'0',b'OVTK_GDF_Left'
1562646000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600168000,b'0',b'OVTK_GDF_End_Of_Trial'
1640156000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640157000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660001000,b'0',b'OVTK_StimulationId_Beep'
1670141000,b'0',b'OVTK_GDF_Right'
1682626000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720172000,b'0',b'OVTK_GDF_End_Of_Trial'
1760146000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760148000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780135000,b'0',b'OVTK_StimulationId_Beep'
