time,Zero,Stimulations
53000,b'0',b'OVTK_StimulationId_ExperimentStart'
50012000,b'0',b'OVTK_StimulationId_BaselineStart'
50013000,b'0',b'OVTK_StimulationId_Beep'
250017000,b'0',b'OVTK_StimulationId_BaselineStop'
250018000,b'0',b'OVTK_StimulationId_Beep'
300058000,b'0',b'OVTK_GDF_Start_Of_Trial'
300059000,b'0',b'OVTK_GDF_Cross_On_Screen'
320040000,b'0',b'OVTK_StimulationId_Beep'
330079000,b'0',b'OVTK_GDF_Right'
342581000,b'0',b'OVTK_GDF_Feedback_Continuous'
380064000,b'0',b'OVTK_GDF_End_Of_Trial'
389687000,b'0',b'OVTK_StimulationId_RemovedSamples'
400043000,b'0',b'OVTK_GDF_Start_Of_Trial'
400045000,b'0',b'OVTK_GDF_Cross_On_Screen'
420026000,b'0',b'OVTK_StimulationId_Beep'
430069000,b'0',b'OVTK_GDF_Left'
442540000,b'0',b'OVTK_GDF_Feedback_Continuous'
480065000,b'0',b'OVTK_GDF_End_Of_Trial'
510058000,b'0',b'OVTK_GDF_Start_Of_Trial'
510060000,b'0',b'OVTK_GDF_Cross_On_Screen'
530036000,b'0',b'OVTK_StimulationId_Beep'
540066000,b'0',b'OVTK_GDF_Left'
552565000,b'0',b'OVTK_GDF_Feedback_Continuous'
590060000,b'0',b'OVTK_GDF_End_Of_Trial'
610062000,b'0',b'OVTK_GDF_Start_Of_Trial'
610063000,b'0',b'OVTK_GDF_Cross_On_Screen'
630009000,b'0',b'OVTK_StimulationId_Beep'
640070000,b'0',b'OVTK_GDF_Left'
652564000,b'0',b'OVTK_GDF_Feedback_Continuous'
690069000,b'0',b'OVTK_GDF_End_Of_Trial'
730059000,b'0',b'OVTK_GDF_Start_Of_Trial'
730060000,b'0',b'OVTK_GDF_Cross_On_Screen'
750031000,b'0',b'OVTK_StimulationId_Beep'
760062000,b'0',b'OVTK_GDF_Left'
772570000,b'0',b'OVTK_GDF_Feedback_Continuous'
810064000,b'0',b'OVTK_GDF_End_Of_Trial'
840090000,b'0',b'OVTK_GDF_Start_Of_Trial'
840091000,b'0',b'OVTK_GDF_Cross_On_Screen'
860038000,b'0',b'OVTK_StimulationId_Beep'
870070000,b'0',b'OVTK_GDF_Left'
882556000,b'0',b'OVTK_GDF_Feedback_Continuous'
920078000,b'0',b'OVTK_GDF_End_Of_Trial'
950071000,b'0',b'OVTK_GDF_Start_Of_Trial'
950072000,b'0',b'OVTK_GDF_Cross_On_Screen'
970039000,b'0',b'OVTK_StimulationId_Beep'
980070000,b'0',b'OVTK_GDF_Left'
992571000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030086000,b'0',b'OVTK_GDF_End_Of_Trial'
1040292000,b'0',b'OVTK_StimulationId_RemovedSamples'
1060058000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060059000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080002000,b'0',b'OVTK_StimulationId_Beep'
1090067000,b'0',b'OVTK_GDF_Right'
1102566000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140066000,b'0',b'OVTK_GDF_End_Of_Trial'
1180064000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180065000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200022000,b'0',b'OVTK_StimulationId_Beep'
1210074000,b'0',b'OVTK_GDF_Left'
1222545000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260064000,b'0',b'OVTK_GDF_End_Of_Trial'
1300062000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300063000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320015000,b'0',b'OVTK_StimulationId_Beep'
