time,Zero,Stimulations
232000,b'0',b'OVTK_StimulationId_ExperimentStart'
50168000,b'0',b'OVTK_StimulationId_BaselineStart'
50170000,b'0',b'OVTK_StimulationId_Beep'
139414000,b'0',b'OVTK_StimulationId_RemovedSamples'
250042000,b'0',b'OVTK_StimulationId_BaselineStop'
250044000,b'0',b'OVTK_StimulationId_Beep'
300034000,b'0',b'OVTK_GDF_Start_Of_Trial'
300035000,b'0',b'OVTK_GDF_Cross_On_Screen'
320012000,b'0',b'OVTK_StimulationId_Beep'
330016000,b'0',b'OVTK_GDF_Left'
342656000,b'0',b'OVTK_GDF_Feedback_Continuous'
380029000,b'0',b'OVTK_GDF_End_Of_Trial'
400109000,b'0',b'OVTK_GDF_Start_Of_Trial'
400111000,b'0',b'OVTK_GDF_Cross_On_Screen'
420117000,b'0',b'OVTK_StimulationId_Beep'
430129000,b'0',b'OVTK_GDF_Right'
442559000,b'0',b'OVTK_GDF_Feedback_Continuous'
480154000,b'0',b'OVTK_GDF_End_Of_Trial'
510069000,b'0',b'OVTK_GDF_Start_Of_Trial'
510071000,b'0',b'OVTK_GDF_Cross_On_Screen'
530091000,b'0',b'OVTK_StimulationId_Beep'
540065000,b'0',b'OVTK_GDF_Right'
552681000,b'0',b'OVTK_GDF_Feedback_Continuous'
590032000,b'0',b'OVTK_GDF_End_Of_Trial'
610165000,b'0',b'OVTK_GDF_Start_Of_Trial'
610167000,b'0',b'OVTK_GDF_Cross_On_Screen'
630148000,b'0',b'OVTK_StimulationId_Beep'
640149000,b'0',b'OVTK_GDF_Left'
652755000,b'0',b'OVTK_GDF_Feedback_Continuous'
690132000,b'0',b'OVTK_GDF_End_Of_Trial'
694394000,b'0',b'OVTK_StimulationId_RemovedSamples'
730060000,b'0',b'OVTK_GDF_Start_Of_Trial'
730062000,b'0',b'OVTK_GDF_Cross_On_Screen'
750075000,b'0',b'OVTK_StimulationId_Beep'
760072000,b'0',b'OVTK_GDF_Right'
772514000,b'0',b'OVTK_GDF_Feedback_Continuous'
810016000,b'0',b'OVTK_GDF_End_Of_Trial'
839984000,b'0',b'OVTK_GDF_Start_Of_Trial'
839986000,b'0',b'OVTK_GDF_Cross_On_Screen'
859997000,b'0',b'OVTK_StimulationId_Beep'
870026000,b'0',b'OVTK_GDF_Right'
882650000,b'0',b'OVTK_GDF_Feedback_Continuous'
920005000,b'0',b'OVTK_GDF_End_Of_Trial'
950143000,b'0',b'OVTK_GDF_Start_Of_Trial'
950144000,b'0',b'OVTK_GDF_Cross_On_Screen'
970015000,b'0',b'OVTK_StimulationId_Beep'
980151000,b'0',b'OVTK_GDF_Right'
992831000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030155000,b'0',b'OVTK_GDF_End_Of_Trial'
1060173000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060174000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080121000,b'0',b'OVTK_StimulationId_Beep'
1090330000,b'0',b'OVTK_GDF_Left'
1102598000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140305000,b'0',b'OVTK_GDF_End_Of_Trial'
1180109000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180110000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200110000,b'0',b'OVTK_StimulationId_Beep'
1210276000,b'0',b'OVTK_GDF_Left'
1222546000,b'0',b'OVTK_GDF_Feedback_Continuous'
1255625000,b'0',b'OVTK_StimulationId_RemovedSamples'
1255625000,b'0',b'OVTK_StimulationId_RemovedSamples'
1260066000,b'0',b'OVTK_GDF_End_Of_Trial'
1300057000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300058000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320012000,b'0',b'OVTK_StimulationId_Beep'
1330017000,b'0',b'OVTK_GDF_Left'
1342647000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380016000,b'0',b'OVTK_GDF_End_Of_Trial'
1420006000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420007000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440019000,b'0',b'OVTK_StimulationId_Beep'
1450161000,b'0',b'OVTK_GDF_Right'
1462661000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500162000,b'0',b'OVTK_GDF_End_Of_Trial'
1520142000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520144000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540136000,b'0',b'OVTK_StimulationId_Beep'
1550144000,b'0',b'OVTK_GDF_Left'
1562777000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600160000,b'0',b'OVTK_GDF_End_Of_Trial'
1640173000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640174000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660013000,b'0',b'OVTK_StimulationId_Beep'
1670027000,b'0',b'OVTK_GDF_Right'
1682677000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720162000,b'0',b'OVTK_GDF_End_Of_Trial'
1760111000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760112000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780148000,b'0',b'OVTK_StimulationId_Beep'
1790158000,b'0',b'OVTK_GDF_Left'
1802628000,b'0',b'OVTK_GDF_Feedback_Continuous'
1812480000,b'0',b'OVTK_StimulationId_RemovedSamples'
1840161000,b'0',b'OVTK_GDF_End_Of_Trial'
1870111000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870113000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890119000,b'0',b'OVTK_StimulationId_Beep'
1900124000,b'0',b'OVTK_GDF_Right'
1912724000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950071000,b'0',b'OVTK_GDF_End_Of_Trial'
1970057000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970058000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990082000,b'0',b'OVTK_StimulationId_Beep'
2000251000,b'0',b'OVTK_GDF_Left'
2012681000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050030000,b'0',b'OVTK_GDF_End_Of_Trial'
2070013000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070014000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090048000,b'0',b'OVTK_StimulationId_Beep'
2100047000,b'0',b'OVTK_GDF_Right'
2112657000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150006000,b'0',b'OVTK_GDF_End_Of_Trial'
2170166000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170167000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190020000,b'0',b'OVTK_StimulationId_Beep'
2200160000,b'0',b'OVTK_GDF_Left'
2212660000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250203000,b'0',b'OVTK_GDF_End_Of_Trial'
2280185000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280187000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300130000,b'0',b'OVTK_StimulationId_Beep'
2310174000,b'0',b'OVTK_GDF_Right'
2322618000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360314000,b'0',b'OVTK_GDF_End_Of_Trial'
2376210000,b'0',b'OVTK_StimulationId_RemovedSamples'
2380112000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380114000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400111000,b'0',b'OVTK_StimulationId_Beep'
2410116000,b'0',b'OVTK_GDF_Right'
2422714000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460090000,b'0',b'OVTK_GDF_End_Of_Trial'
2480063000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480065000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500072000,b'0',b'OVTK_StimulationId_Beep'
2510071000,b'0',b'OVTK_GDF_Left'
2522667000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560014000,b'0',b'OVTK_GDF_End_Of_Trial'
2600029000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600031000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620015000,b'0',b'OVTK_StimulationId_Beep'
2630182000,b'0',b'OVTK_GDF_Left'
2642843000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680182000,b'0',b'OVTK_GDF_End_Of_Trial'
2710146000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710148000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730006000,b'0',b'OVTK_StimulationId_Beep'
2740154000,b'0',b'OVTK_GDF_Left'
2752636000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790175000,b'0',b'OVTK_GDF_End_Of_Trial'
2810150000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810151000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830169000,b'0',b'OVTK_StimulationId_Beep'
2840340000,b'0',b'OVTK_GDF_Left'
2852588000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890128000,b'0',b'OVTK_GDF_End_Of_Trial'
2910169000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910171000,b'0',b'OVTK_GDF_Cross_On_Screen'
2930022000,b'0',b'OVTK_StimulationId_Beep'
2935566000,b'0',b'OVTK_StimulationId_RemovedSamples'
2940141000,b'0',b'OVTK_GDF_Right'
2952642000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990143000,b'0',b'OVTK_GDF_End_Of_Trial'
3009995000,b'0',b'OVTK_GDF_Start_Of_Trial'
3009996000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030011000,b'0',b'OVTK_StimulationId_Beep'
3040023000,b'0',b'OVTK_GDF_Right'
3052655000,b'0',b'OVTK_GDF_Feedback_Continuous'
3090026000,b'0',b'OVTK_GDF_End_Of_Trial'
3120105000,b'0',b'OVTK_GDF_Start_Of_Trial'
3120107000,b'0',b'OVTK_GDF_Cross_On_Screen'
3140082000,b'0',b'OVTK_StimulationId_Beep'
3150278000,b'0',b'OVTK_GDF_Right'
3162550000,b'0',b'OVTK_GDF_Feedback_Continuous'
3200082000,b'0',b'OVTK_GDF_End_Of_Trial'
3230127000,b'0',b'OVTK_GDF_Start_Of_Trial'
3230128000,b'0',b'OVTK_GDF_Cross_On_Screen'
3250033000,b'0',b'OVTK_StimulationId_Beep'
3260038000,b'0',b'OVTK_GDF_Left'
3272674000,b'0',b'OVTK_GDF_Feedback_Continuous'
3310232000,b'0',b'OVTK_GDF_End_Of_Trial'
3340118000,b'0',b'OVTK_GDF_Start_Of_Trial'
3340119000,b'0',b'OVTK_GDF_Cross_On_Screen'
3360137000,b'0',b'OVTK_StimulationId_Beep'
3370296000,b'0',b'OVTK_GDF_Right'
3382576000,b'0',b'OVTK_GDF_Feedback_Continuous'
3420077000,b'0',b'OVTK_GDF_End_Of_Trial'
3450056000,b'0',b'OVTK_GDF_Start_Of_Trial'
3450057000,b'0',b'OVTK_GDF_Cross_On_Screen'
3470106000,b'0',b'OVTK_StimulationId_Beep'
