time,Zero,Stimulations
80000,b'0',b'OVTK_StimulationId_ExperimentStart'
50098000,b'0',b'OVTK_StimulationId_BaselineStart'
50100000,b'0',b'OVTK_StimulationId_Beep'
250048000,b'0',b'OVTK_StimulationId_BaselineStop'
250049000,b'0',b'OVTK_StimulationId_Beep'
300155000,b'0',b'OVTK_GDF_Start_Of_Trial'
300156000,b'0',b'OVTK_GDF_Cross_On_Screen'
309550000,b'0',b'OVTK_StimulationId_RemovedSamples'
320092000,b'0',b'OVTK_StimulationId_Beep'
330117000,b'0',b'OVTK_GDF_Right'
342551000,b'0',b'OVTK_GDF_Feedback_Continuous'
380127000,b'0',b'OVTK_GDF_End_Of_Trial'
400074000,b'0',b'OVTK_GDF_Start_Of_Trial'
400075000,b'0',b'OVTK_GDF_Cross_On_Screen'
420066000,b'0',b'OVTK_StimulationId_Beep'
430125000,b'0',b'OVTK_GDF_Left'
442526000,b'0',b'OVTK_GDF_Feedback_Continuous'
480125000,b'0',b'OVTK_GDF_End_Of_Trial'
510137000,b'0',b'OVTK_GDF_Start_Of_Trial'
510138000,b'0',b'OVTK_GDF_Cross_On_Screen'
530056000,b'0',b'OVTK_StimulationId_Beep'
540150000,b'0',b'OVTK_GDF_Right'
552625000,b'0',b'OVTK_GDF_Feedback_Continuous'
590135000,b'0',b'OVTK_GDF_End_Of_Trial'
610058000,b'0',b'OVTK_GDF_Start_Of_Trial'
610060000,b'0',b'OVTK_GDF_Cross_On_Screen'
630027000,b'0',b'OVTK_StimulationId_Beep'
640126000,b'0',b'OVTK_GDF_Left'
652520000,b'0',b'OVTK_GDF_Feedback_Continuous'
690012000,b'0',b'OVTK_GDF_End_Of_Trial'
730125000,b'0',b'OVTK_GDF_Start_Of_Trial'
730127000,b'0',b'OVTK_GDF_Cross_On_Screen'
750012000,b'0',b'OVTK_StimulationId_Beep'
760092000,b'0',b'OVTK_GDF_Right'
772650000,b'0',b'OVTK_GDF_Feedback_Continuous'
810032000,b'0',b'OVTK_GDF_End_Of_Trial'
840015000,b'0',b'OVTK_GDF_Start_Of_Trial'
840017000,b'0',b'OVTK_GDF_Cross_On_Screen'
860022000,b'0',b'OVTK_StimulationId_Beep'
870040000,b'0',b'OVTK_GDF_Left'
882523000,b'0',b'OVTK_GDF_Feedback_Continuous'
891406000,b'0',b'OVTK_StimulationId_RemovedSamples'
920132000,b'0',b'OVTK_GDF_End_Of_Trial'
950216000,b'0',b'OVTK_GDF_Start_Of_Trial'
950218000,b'0',b'OVTK_GDF_Cross_On_Screen'
970066000,b'0',b'OVTK_StimulationId_Beep'
980123000,b'0',b'OVTK_GDF_Right'
992606000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030174000,b'0',b'OVTK_GDF_End_Of_Trial'
1060098000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060100000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080089000,b'0',b'OVTK_StimulationId_Beep'
1090121000,b'0',b'OVTK_GDF_Left'
1102625000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140024000,b'0',b'OVTK_GDF_End_Of_Trial'
1180064000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180066000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200139000,b'0',b'OVTK_StimulationId_Beep'
1210005000,b'0',b'OVTK_GDF_Right'
1222520000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260039000,b'0',b'OVTK_GDF_End_Of_Trial'
1300005000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300006000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320033000,b'0',b'OVTK_StimulationId_Beep'
1330056000,b'0',b'OVTK_GDF_Right'
1342594000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380130000,b'0',b'OVTK_GDF_End_Of_Trial'
1420113000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420114000,b'0',b'OVTK_GDF_Cross_On_Screen'
1439997000,b'0',b'OVTK_StimulationId_Beep'
1450061000,b'0',b'OVTK_GDF_Right'
1462565000,b'0',b'OVTK_GDF_Feedback_Continuous'
1472011000,b'0',b'OVTK_StimulationId_RemovedSamples'
1500025000,b'0',b'OVTK_GDF_End_Of_Trial'
1520068000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520070000,b'0',b'OVTK_GDF_Cross_On_Screen'
1539979000,b'0',b'OVTK_StimulationId_Beep'
1550015000,b'0',b'OVTK_GDF_Left'
1562519000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600014000,b'0',b'OVTK_GDF_End_Of_Trial'
1640113000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640115000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660150000,b'0',b'OVTK_StimulationId_Beep'
1670241000,b'0',b'OVTK_GDF_Left'
1682653000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720018000,b'0',b'OVTK_GDF_End_Of_Trial'
1760119000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760121000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780000000,b'0',b'OVTK_StimulationId_Beep'
1790034000,b'0',b'OVTK_GDF_Left'
1802557000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840161000,b'0',b'OVTK_GDF_End_Of_Trial'
1870012000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870013000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890012000,b'0',b'OVTK_StimulationId_Beep'
1900157000,b'0',b'OVTK_GDF_Right'
1912651000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950130000,b'0',b'OVTK_GDF_End_Of_Trial'
1970008000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970009000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990110000,b'0',b'OVTK_StimulationId_Beep'
2000158000,b'0',b'OVTK_GDF_Left'
2012621000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050025000,b'0',b'OVTK_GDF_End_Of_Trial'
2060117000,b'0',b'OVTK_StimulationId_RemovedSamples'
2070064000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070065000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090134000,b'0',b'OVTK_StimulationId_Beep'
2100124000,b'0',b'OVTK_GDF_Right'
