time,Zero,Stimulations
58000,b'0',b'OVTK_StimulationId_ExperimentStart'
50015000,b'0',b'OVTK_StimulationId_BaselineStart'
50017000,b'0',b'OVTK_StimulationId_Beep'
250032000,b'0',b'OVTK_StimulationId_BaselineStop'
250034000,b'0',b'OVTK_StimulationId_Beep'
300109000,b'0',b'OVTK_GDF_Start_Of_Trial'
300111000,b'0',b'OVTK_GDF_Cross_On_Screen'
320122000,b'0',b'OVTK_StimulationId_Beep'
330124000,b'0',b'OVTK_GDF_Left'
342662000,b'0',b'OVTK_GDF_Feedback_Continuous'
380170000,b'0',b'OVTK_GDF_End_Of_Trial'
400023000,b'0',b'OVTK_GDF_Start_Of_Trial'
400024000,b'0',b'OVTK_GDF_Cross_On_Screen'
420148000,b'0',b'OVTK_StimulationId_Beep'
430182000,b'0',b'OVTK_GDF_Left'
442629000,b'0',b'OVTK_GDF_Feedback_Continuous'
480164000,b'0',b'OVTK_GDF_End_Of_Trial'
510118000,b'0',b'OVTK_GDF_Start_Of_Trial'
510119000,b'0',b'OVTK_GDF_Cross_On_Screen'
530268000,b'0',b'OVTK_StimulationId_Beep'
536054000,b'0',b'OVTK_StimulationId_RemovedSamples'
540116000,b'0',b'OVTK_GDF_Right'
552727000,b'0',b'OVTK_GDF_Feedback_Continuous'
590093000,b'0',b'OVTK_GDF_End_Of_Trial'
610130000,b'0',b'OVTK_GDF_Start_Of_Trial'
610131000,b'0',b'OVTK_GDF_Cross_On_Screen'
630148000,b'0',b'OVTK_StimulationId_Beep'
640155000,b'0',b'OVTK_GDF_Right'
652627000,b'0',b'OVTK_GDF_Feedback_Continuous'
690332000,b'0',b'OVTK_GDF_End_Of_Trial'
730129000,b'0',b'OVTK_GDF_Start_Of_Trial'
730131000,b'0',b'OVTK_GDF_Cross_On_Screen'
750135000,b'0',b'OVTK_StimulationId_Beep'
760141000,b'0',b'OVTK_GDF_Right'
772577000,b'0',b'OVTK_GDF_Feedback_Continuous'
810119000,b'0',b'OVTK_GDF_End_Of_Trial'
840143000,b'0',b'OVTK_GDF_Start_Of_Trial'
840144000,b'0',b'OVTK_GDF_Cross_On_Screen'
860010000,b'0',b'OVTK_StimulationId_Beep'
870169000,b'0',b'OVTK_GDF_Left'
882645000,b'0',b'OVTK_GDF_Feedback_Continuous'
920150000,b'0',b'OVTK_GDF_End_Of_Trial'
950143000,b'0',b'OVTK_GDF_Start_Of_Trial'
950145000,b'0',b'OVTK_GDF_Cross_On_Screen'
970154000,b'0',b'OVTK_StimulationId_Beep'
980155000,b'0',b'OVTK_GDF_Right'
992594000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030133000,b'0',b'OVTK_GDF_End_Of_Trial'
1060106000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060108000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080120000,b'0',b'OVTK_StimulationId_Beep'
1090271000,b'0',b'OVTK_GDF_Right'
1102717000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140053000,b'0',b'OVTK_GDF_End_Of_Trial'
1144785000,b'0',b'OVTK_StimulationId_RemovedSamples'
1180025000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180027000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200009000,b'0',b'OVTK_StimulationId_Beep'
1210056000,b'0',b'OVTK_GDF_Right'
1222649000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260025000,b'0',b'OVTK_GDF_End_Of_Trial'
1300089000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300091000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320105000,b'0',b'OVTK_StimulationId_Beep'
1330104000,b'0',b'OVTK_GDF_Left'
1342708000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380078000,b'0',b'OVTK_GDF_End_Of_Trial'
1420028000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420029000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440027000,b'0',b'OVTK_StimulationId_Beep'
1450054000,b'0',b'OVTK_GDF_Left'
1462660000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500185000,b'0',b'OVTK_GDF_End_Of_Trial'
1520162000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520163000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540046000,b'0',b'OVTK_StimulationId_Beep'
1550176000,b'0',b'OVTK_GDF_Right'
1562672000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600159000,b'0',b'OVTK_GDF_End_Of_Trial'
1640176000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640177000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660148000,b'0',b'OVTK_StimulationId_Beep'
1670148000,b'0',b'OVTK_GDF_Right'
1682605000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720158000,b'0',b'OVTK_GDF_End_Of_Trial'
1757265000,b'0',b'OVTK_StimulationId_RemovedSamples'
1760146000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760147000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780039000,b'0',b'OVTK_StimulationId_Beep'
1790193000,b'0',b'OVTK_GDF_Right'
1802662000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840151000,b'0',b'OVTK_GDF_End_Of_Trial'
1870120000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870122000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890143000,b'0',b'OVTK_StimulationId_Beep'
1900152000,b'0',b'OVTK_GDF_Right'
1912790000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950170000,b'0',b'OVTK_GDF_End_Of_Trial'
1970120000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970121000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990138000,b'0',b'OVTK_StimulationId_Beep'
2000302000,b'0',b'OVTK_GDF_Left'
2012571000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050094000,b'0',b'OVTK_GDF_End_Of_Trial'
2070056000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070057000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090106000,b'0',b'OVTK_StimulationId_Beep'
2100259000,b'0',b'OVTK_GDF_Left'
2112529000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150043000,b'0',b'OVTK_GDF_End_Of_Trial'
2170049000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170050000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190051000,b'0',b'OVTK_StimulationId_Beep'
2200058000,b'0',b'OVTK_GDF_Right'
2212680000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250026000,b'0',b'OVTK_GDF_End_Of_Trial'
