time,Zero,Stimulations
73000,b'0',b'OVTK_StimulationId_ExperimentStart'
12695000,b'0',b'OVTK_StimulationId_RemovedSamples'
50078000,b'0',b'OVTK_StimulationId_BaselineStart'
50080000,b'0',b'OVTK_StimulationId_Beep'
250028000,b'0',b'OVTK_StimulationId_BaselineStop'
250030000,b'0',b'OVTK_StimulationId_Beep'
300019000,b'0',b'OVTK_GDF_Start_Of_Trial'
300021000,b'0',b'OVTK_GDF_Cross_On_Screen'
320025000,b'0',b'OVTK_StimulationId_Beep'
330174000,b'0',b'OVTK_GDF_Right'
342659000,b'0',b'OVTK_GDF_Feedback_Continuous'
380104000,b'0',b'OVTK_GDF_End_Of_Trial'
400028000,b'0',b'OVTK_GDF_Start_Of_Trial'
400029000,b'0',b'OVTK_GDF_Cross_On_Screen'
420056000,b'0',b'OVTK_StimulationId_Beep'
430051000,b'0',b'OVTK_GDF_Right'
442685000,b'0',b'OVTK_GDF_Feedback_Continuous'
480151000,b'0',b'OVTK_GDF_End_Of_Trial'
510121000,b'0',b'OVTK_GDF_Start_Of_Trial'
510122000,b'0',b'OVTK_GDF_Cross_On_Screen'
530024000,b'0',b'OVTK_StimulationId_Beep'
540032000,b'0',b'OVTK_GDF_Right'
552659000,b'0',b'OVTK_GDF_Feedback_Continuous'
590113000,b'0',b'OVTK_GDF_End_Of_Trial'
610238000,b'0',b'OVTK_GDF_Start_Of_Trial'
610239000,b'0',b'OVTK_GDF_Cross_On_Screen'
613300000,b'0',b'OVTK_StimulationId_RemovedSamples'
630043000,b'0',b'OVTK_StimulationId_Beep'
640037000,b'0',b'OVTK_GDF_Right'
652522000,b'0',b'OVTK_GDF_Feedback_Continuous'
690036000,b'0',b'OVTK_GDF_End_Of_Trial'
730077000,b'0',b'OVTK_GDF_Start_Of_Trial'
730078000,b'0',b'OVTK_GDF_Cross_On_Screen'
750138000,b'0',b'OVTK_StimulationId_Beep'
760153000,b'0',b'OVTK_GDF_Right'
772761000,b'0',b'OVTK_GDF_Feedback_Continuous'
810141000,b'0',b'OVTK_GDF_End_Of_Trial'
840083000,b'0',b'OVTK_GDF_Start_Of_Trial'
840084000,b'0',b'OVTK_GDF_Cross_On_Screen'
860180000,b'0',b'OVTK_StimulationId_Beep'
870163000,b'0',b'OVTK_GDF_Left'
882650000,b'0',b'OVTK_GDF_Feedback_Continuous'
920122000,b'0',b'OVTK_GDF_End_Of_Trial'
950138000,b'0',b'OVTK_GDF_Start_Of_Trial'
950140000,b'0',b'OVTK_GDF_Cross_On_Screen'
970148000,b'0',b'OVTK_StimulationId_Beep'
980161000,b'0',b'OVTK_GDF_Left'
992594000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030139000,b'0',b'OVTK_GDF_End_Of_Trial'
1060096000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060100000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080198000,b'0',b'OVTK_StimulationId_Beep'
1090184000,b'0',b'OVTK_GDF_Left'
1102541000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140117000,b'0',b'OVTK_GDF_End_Of_Trial'
1180017000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180019000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200051000,b'0',b'OVTK_StimulationId_Beep'
1210058000,b'0',b'OVTK_GDF_Right'
1218281000,b'0',b'OVTK_StimulationId_RemovedSamples'
1222666000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260049000,b'0',b'OVTK_GDF_End_Of_Trial'
1300150000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300151000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320029000,b'0',b'OVTK_StimulationId_Beep'
1330172000,b'0',b'OVTK_GDF_Left'
1342634000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380157000,b'0',b'OVTK_GDF_End_Of_Trial'
1420117000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420118000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440030000,b'0',b'OVTK_StimulationId_Beep'
1450037000,b'0',b'OVTK_GDF_Right'
1462666000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500019000,b'0',b'OVTK_GDF_End_Of_Trial'
1520074000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520075000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540014000,b'0',b'OVTK_StimulationId_Beep'
1550026000,b'0',b'OVTK_GDF_Left'
1562654000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600173000,b'0',b'OVTK_GDF_End_Of_Trial'
1640069000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640071000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660080000,b'0',b'OVTK_StimulationId_Beep'
1670092000,b'0',b'OVTK_GDF_Right'
1682521000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720051000,b'0',b'OVTK_GDF_End_Of_Trial'
1760042000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760043000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780030000,b'0',b'OVTK_StimulationId_Beep'
1790037000,b'0',b'OVTK_GDF_Left'
1802661000,b'0',b'OVTK_GDF_Feedback_Continuous'
1820761000,b'0',b'OVTK_StimulationId_RemovedSamples'
1840022000,b'0',b'OVTK_GDF_End_Of_Trial'
1870207000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870209000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890010000,b'0',b'OVTK_StimulationId_Beep'
1900138000,b'0',b'OVTK_GDF_Left'
1912629000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950170000,b'0',b'OVTK_GDF_End_Of_Trial'
1970136000,b'0',b'OVTK_GDF_Incorrect'
1970136000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970138000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990166000,b'0',b'OVTK_StimulationId_Beep'
2000168000,b'0',b'OVTK_GDF_Left'
2012585000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050125000,b'0',b'OVTK_GDF_End_Of_Trial'
2070139000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070140000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090103000,b'0',b'OVTK_StimulationId_Beep'
2100115000,b'0',b'OVTK_GDF_Right'
2112716000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150087000,b'0',b'OVTK_GDF_End_Of_Trial'
2170010000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170012000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190030000,b'0',b'OVTK_StimulationId_Beep'
2200037000,b'0',b'OVTK_GDF_Left'
2212675000,b'0',b'OVTK_GDF_Feedback_Continuous'
2250044000,b'0',b'OVTK_GDF_End_Of_Trial'
2280168000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280169000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300130000,b'0',b'OVTK_StimulationId_Beep'
2310133000,b'0',b'OVTK_GDF_Left'
2322561000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360117000,b'0',b'OVTK_GDF_End_Of_Trial'
2380038000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380040000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400075000,b'0',b'OVTK_StimulationId_Beep'
2410091000,b'0',b'OVTK_GDF_Left'
2422697000,b'0',b'OVTK_GDF_Feedback_Continuous'
2438867000,b'0',b'OVTK_StimulationId_RemovedSamples'
2460020000,b'0',b'OVTK_GDF_End_Of_Trial'
2480032000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480033000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500031000,b'0',b'OVTK_StimulationId_Beep'
2510040000,b'0',b'OVTK_GDF_Right'
2522656000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560175000,b'0',b'OVTK_GDF_End_Of_Trial'
2600120000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600121000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620027000,b'0',b'OVTK_StimulationId_Beep'
2630165000,b'0',b'OVTK_GDF_Left'
2642639000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680180000,b'0',b'OVTK_GDF_End_Of_Trial'
2710115000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710116000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730040000,b'0',b'OVTK_StimulationId_Beep'
2740041000,b'0',b'OVTK_GDF_Left'
2752662000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790176000,b'0',b'OVTK_GDF_End_Of_Trial'
2810150000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810151000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830176000,b'0',b'OVTK_StimulationId_Beep'
2840173000,b'0',b'OVTK_GDF_Right'
2852664000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890168000,b'0',b'OVTK_GDF_End_Of_Trial'
2910128000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910130000,b'0',b'OVTK_GDF_Cross_On_Screen'
2930146000,b'0',b'OVTK_StimulationId_Beep'
2940157000,b'0',b'OVTK_GDF_Right'
2952641000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990160000,b'0',b'OVTK_GDF_End_Of_Trial'
3010126000,b'0',b'OVTK_GDF_Start_Of_Trial'
3010128000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030161000,b'0',b'OVTK_StimulationId_Beep'
3040158000,b'0',b'OVTK_GDF_Left'
3040722000,b'0',b'OVTK_StimulationId_RemovedSamples'
3052569000,b'0',b'OVTK_GDF_Feedback_Continuous'
