time,Zero,Stimulations
75000,b'0',b'OVTK_StimulationId_ExperimentStart'
50120000,b'0',b'OVTK_StimulationId_BaselineStart'
50122000,b'0',b'OVTK_StimulationId_Beep'
250019000,b'0',b'OVTK_StimulationId_BaselineStop'
250021000,b'0',b'OVTK_StimulationId_Beep'
300090000,b'0',b'OVTK_GDF_Start_Of_Trial'
300091000,b'0',b'OVTK_GDF_Cross_On_Screen'
320035000,b'0',b'OVTK_StimulationId_Beep'
330039000,b'0',b'OVTK_GDF_Right'
342537000,b'0',b'OVTK_GDF_Feedback_Continuous'
380051000,b'0',b'OVTK_GDF_End_Of_Trial'
400057000,b'0',b'OVTK_GDF_Start_Of_Trial'
400059000,b'0',b'OVTK_GDF_Cross_On_Screen'
420029000,b'0',b'OVTK_StimulationId_Beep'
422890000,b'0',b'OVTK_StimulationId_RemovedSamples'
430136000,b'0',b'OVTK_GDF_Left'
442557000,b'0',b'OVTK_GDF_Feedback_Continuous'
480105000,b'0',b'OVTK_GDF_End_Of_Trial'
510143000,b'0',b'OVTK_GDF_Start_Of_Trial'
510144000,b'0',b'OVTK_GDF_Cross_On_Screen'
530015000,b'0',b'OVTK_StimulationId_Beep'
540187000,b'0',b'OVTK_GDF_Right'
552515000,b'0',b'OVTK_GDF_Feedback_Continuous'
590057000,b'0',b'OVTK_GDF_End_Of_Trial'
610021000,b'0',b'OVTK_GDF_Start_Of_Trial'
610023000,b'0',b'OVTK_GDF_Cross_On_Screen'
630027000,b'0',b'OVTK_StimulationId_Beep'
640031000,b'0',b'OVTK_GDF_Left'
652658000,b'0',b'OVTK_GDF_Feedback_Continuous'
690178000,b'0',b'OVTK_GDF_End_Of_Trial'
730238000,b'0',b'OVTK_GDF_Start_Of_Trial'
730240000,b'0',b'OVTK_GDF_Cross_On_Screen'
750060000,b'0',b'OVTK_StimulationId_Beep'
760065000,b'0',b'OVTK_GDF_Right'
772537000,b'0',b'OVTK_GDF_Feedback_Continuous'
810073000,b'0',b'OVTK_GDF_End_Of_Trial'
840006000,b'0',b'OVTK_GDF_Start_Of_Trial'
840007000,b'0',b'OVTK_GDF_Cross_On_Screen'
860018000,b'0',b'OVTK_StimulationId_Beep'
870167000,b'0',b'OVTK_GDF_Left'
882662000,b'0',b'OVTK_GDF_Feedback_Continuous'
920040000,b'0',b'OVTK_GDF_End_Of_Trial'
950095000,b'0',b'OVTK_GDF_Start_Of_Trial'
950097000,b'0',b'OVTK_GDF_Cross_On_Screen'
970045000,b'0',b'OVTK_StimulationId_Beep'
980193000,b'0',b'OVTK_GDF_Left'
992665000,b'0',b'OVTK_GDF_Feedback_Continuous'
1023496000,b'0',b'OVTK_StimulationId_RemovedSamples'
1030132000,b'0',b'OVTK_GDF_End_Of_Trial'
1060141000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060142000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080126000,b'0',b'OVTK_StimulationId_Beep'
1090130000,b'0',b'OVTK_GDF_Left'
1102767000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140136000,b'0',b'OVTK_GDF_End_Of_Trial'
1180071000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180072000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200106000,b'0',b'OVTK_StimulationId_Beep'
1210113000,b'0',b'OVTK_GDF_Left'
1222553000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260085000,b'0',b'OVTK_GDF_End_Of_Trial'
1300016000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300018000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320078000,b'0',b'OVTK_StimulationId_Beep'
1330049000,b'0',b'OVTK_GDF_Left'
1342672000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380048000,b'0',b'OVTK_GDF_End_Of_Trial'
1420150000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420152000,b'0',b'OVTK_GDF_Cross_On_Screen'
1440125000,b'0',b'OVTK_StimulationId_Beep'
1450097000,b'0',b'OVTK_GDF_Left'
1462560000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500100000,b'0',b'OVTK_GDF_End_Of_Trial'
1520057000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520059000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540191000,b'0',b'OVTK_StimulationId_Beep'
1550162000,b'0',b'OVTK_GDF_Left'
1562626000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600175000,b'0',b'OVTK_GDF_End_Of_Trial'
1625351000,b'0',b'OVTK_StimulationId_RemovedSamples'
1640026000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640027000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660120000,b'0',b'OVTK_StimulationId_Beep'
1670125000,b'0',b'OVTK_GDF_Right'
1682559000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720104000,b'0',b'OVTK_GDF_End_Of_Trial'
1760139000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760140000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780143000,b'0',b'OVTK_StimulationId_Beep'
1790151000,b'0',b'OVTK_GDF_Left'
1802617000,b'0',b'OVTK_GDF_Feedback_Continuous'
1840162000,b'0',b'OVTK_GDF_End_Of_Trial'
1870046000,b'0',b'OVTK_GDF_Start_Of_Trial'
1870048000,b'0',b'OVTK_GDF_Cross_On_Screen'
1890132000,b'0',b'OVTK_StimulationId_Beep'
1900153000,b'0',b'OVTK_GDF_Right'
1912574000,b'0',b'OVTK_GDF_Feedback_Continuous'
1950125000,b'0',b'OVTK_GDF_End_Of_Trial'
1970050000,b'0',b'OVTK_GDF_Start_Of_Trial'
1970051000,b'0',b'OVTK_GDF_Cross_On_Screen'
1990110000,b'0',b'OVTK_StimulationId_Beep'
2000096000,b'0',b'OVTK_GDF_Left'
2012524000,b'0',b'OVTK_GDF_Feedback_Continuous'
2050040000,b'0',b'OVTK_GDF_End_Of_Trial'
2070110000,b'0',b'OVTK_GDF_Start_Of_Trial'
2070112000,b'0',b'OVTK_GDF_Cross_On_Screen'
2090131000,b'0',b'OVTK_StimulationId_Beep'
2100166000,b'0',b'OVTK_GDF_Right'
2112598000,b'0',b'OVTK_GDF_Feedback_Continuous'
2150141000,b'0',b'OVTK_GDF_End_Of_Trial'
2170107000,b'0',b'OVTK_GDF_Start_Of_Trial'
2170108000,b'0',b'OVTK_GDF_Cross_On_Screen'
2190121000,b'0',b'OVTK_StimulationId_Beep'
2200125000,b'0',b'OVTK_GDF_Right'
2212579000,b'0',b'OVTK_GDF_Feedback_Continuous'
2231582000,b'0',b'OVTK_StimulationId_RemovedSamples'
2250052000,b'0',b'OVTK_GDF_End_Of_Trial'
2280031000,b'0',b'OVTK_GDF_Start_Of_Trial'
2280033000,b'0',b'OVTK_GDF_Cross_On_Screen'
2300022000,b'0',b'OVTK_StimulationId_Beep'
2310029000,b'0',b'OVTK_GDF_Right'
2322667000,b'0',b'OVTK_GDF_Feedback_Continuous'
2360044000,b'0',b'OVTK_GDF_End_Of_Trial'
2380038000,b'0',b'OVTK_GDF_Start_Of_Trial'
2380040000,b'0',b'OVTK_GDF_Cross_On_Screen'
2400011000,b'0',b'OVTK_StimulationId_Beep'
2410182000,b'0',b'OVTK_GDF_Right'
2422687000,b'0',b'OVTK_GDF_Feedback_Continuous'
2460163000,b'0',b'OVTK_GDF_End_Of_Trial'
2480149000,b'0',b'OVTK_GDF_Start_Of_Trial'
2480151000,b'0',b'OVTK_GDF_Cross_On_Screen'
2500161000,b'0',b'OVTK_StimulationId_Beep'
2510167000,b'0',b'OVTK_GDF_Left'
2522631000,b'0',b'OVTK_GDF_Feedback_Continuous'
2560189000,b'0',b'OVTK_GDF_End_Of_Trial'
2600131000,b'0',b'OVTK_GDF_Start_Of_Trial'
2600133000,b'0',b'OVTK_GDF_Cross_On_Screen'
2620157000,b'0',b'OVTK_StimulationId_Beep'
2630159000,b'0',b'OVTK_GDF_Right'
2642581000,b'0',b'OVTK_GDF_Feedback_Continuous'
2680124000,b'0',b'OVTK_GDF_End_Of_Trial'
2710091000,b'0',b'OVTK_GDF_Start_Of_Trial'
2710092000,b'0',b'OVTK_GDF_Cross_On_Screen'
2730061000,b'0',b'OVTK_StimulationId_Beep'
2740073000,b'0',b'OVTK_GDF_Left'
2752540000,b'0',b'OVTK_GDF_Feedback_Continuous'
2790187000,b'0',b'OVTK_GDF_End_Of_Trial'
2810017000,b'0',b'OVTK_GDF_Start_Of_Trial'
2810018000,b'0',b'OVTK_GDF_Cross_On_Screen'
2830163000,b'0',b'OVTK_StimulationId_Beep'
2835937000,b'0',b'OVTK_StimulationId_RemovedSamples'
2840152000,b'0',b'OVTK_GDF_Right'
2852608000,b'0',b'OVTK_GDF_Feedback_Continuous'
2890129000,b'0',b'OVTK_GDF_End_Of_Trial'
2910093000,b'0',b'OVTK_GDF_Start_Of_Trial'
2910095000,b'0',b'OVTK_GDF_Cross_On_Screen'
2930105000,b'0',b'OVTK_StimulationId_Beep'
2940109000,b'0',b'OVTK_GDF_Right'
2952546000,b'0',b'OVTK_GDF_Feedback_Continuous'
2990082000,b'0',b'OVTK_GDF_End_Of_Trial'
3010018000,b'0',b'OVTK_GDF_Start_Of_Trial'
3010020000,b'0',b'OVTK_GDF_Cross_On_Screen'
3030137000,b'0',b'OVTK_StimulationId_Beep'
3040144000,b'0',b'OVTK_GDF_Left'
3052625000,b'0',b'OVTK_GDF_Feedback_Continuous'
3090153000,b'0',b'OVTK_GDF_End_Of_Trial'
3120114000,b'0',b'OVTK_GDF_Start_Of_Trial'
3120116000,b'0',b'OVTK_GDF_Cross_On_Screen'
3140125000,b'0',b'OVTK_StimulationId_Beep'
3150130000,b'0',b'OVTK_GDF_Right'
3162574000,b'0',b'OVTK_GDF_Feedback_Continuous'
3200113000,b'0',b'OVTK_GDF_End_Of_Trial'
3230038000,b'0',b'OVTK_GDF_Start_Of_Trial'
3230039000,b'0',b'OVTK_GDF_Cross_On_Screen'
3250052000,b'0',b'OVTK_StimulationId_Beep'
3260058000,b'0',b'OVTK_GDF_Left'
3272520000,b'0',b'OVTK_GDF_Feedback_Continuous'
3310032000,b'0',b'OVTK_GDF_End_Of_Trial'
3340132000,b'0',b'OVTK_GDF_Start_Of_Trial'
3340133000,b'0',b'OVTK_GDF_Cross_On_Screen'
3360153000,b'0',b'OVTK_StimulationId_Beep'
3370148000,b'0',b'OVTK_GDF_Left'
3382756000,b'0',b'OVTK_GDF_Feedback_Continuous'
3420296000,b'0',b'OVTK_GDF_End_Of_Trial'
3439667000,b'0',b'OVTK_StimulationId_RemovedSamples'
3450043000,b'0',b'OVTK_GDF_Start_Of_Trial'
3450045000,b'0',b'OVTK_GDF_Cross_On_Screen'
3470094000,b'0',b'OVTK_StimulationId_Beep'
3480100000,b'0',b'OVTK_GDF_Left'
3492527000,b'0',b'OVTK_GDF_Feedback_Continuous'
3530058000,b'0',b'OVTK_GDF_End_Of_Trial'
3559991000,b'0',b'OVTK_GDF_Start_Of_Trial'
3559993000,b'0',b'OVTK_GDF_Cross_On_Screen'
3580140000,b'0',b'OVTK_StimulationId_Beep'
3590154000,b'0',b'OVTK_GDF_Right'
3602756000,b'0',b'OVTK_GDF_Feedback_Continuous'
3640133000,b'0',b'OVTK_GDF_End_Of_Trial'
3660096000,b'0',b'OVTK_GDF_Start_Of_Trial'
3660097000,b'0',b'OVTK_GDF_Cross_On_Screen'
3680105000,b'0',b'OVTK_StimulationId_Beep'
3690106000,b'0',b'OVTK_GDF_Left'
3702556000,b'0',b'OVTK_GDF_Feedback_Continuous'
3740255000,b'0',b'OVTK_GDF_End_Of_Trial'
3770129000,b'0',b'OVTK_GDF_Start_Of_Trial'
3770130000,b'0',b'OVTK_GDF_Cross_On_Screen'
3790139000,b'0',b'OVTK_StimulationId_Beep'
3800188000,b'0',b'OVTK_GDF_Right'
3812618000,b'0',b'OVTK_GDF_Feedback_Continuous'
3850321000,b'0',b'OVTK_GDF_End_Of_Trial'
3880034000,b'0',b'OVTK_GDF_Start_Of_Trial'
3880035000,b'0',b'OVTK_GDF_Cross_On_Screen'
3900047000,b'0',b'OVTK_StimulationId_Beep'
3910186000,b'0',b'OVTK_GDF_Right'
3922674000,b'0',b'OVTK_GDF_Feedback_Continuous'
3960182000,b'0',b'OVTK_GDF_End_Of_Trial'
3990141000,b'0',b'OVTK_GDF_Start_Of_Trial'
3990142000,b'0',b'OVTK_GDF_Cross_On_Screen'
4010158000,b'0',b'OVTK_StimulationId_Beep'
4020159000,b'0',b'OVTK_GDF_Right'
4032633000,b'0',b'OVTK_GDF_Feedback_Continuous'
4041523000,b'0',b'OVTK_StimulationId_RemovedSamples'
4070154000,b'0',b'OVTK_GDF_End_Of_Trial'
4090123000,b'0',b'OVTK_GDF_Start_Of_Trial'
4090125000,b'0',b'OVTK_GDF_Cross_On_Screen'
4110018000,b'0',b'OVTK_StimulationId_Beep'
4120023000,b'0',b'OVTK_GDF_Right'
4132848000,b'0',b'OVTK_GDF_Feedback_Continuous'
4170184000,b'0',b'OVTK_GDF_End_Of_Trial'
4200149000,b'0',b'OVTK_GDF_Start_Of_Trial'
4200150000,b'0',b'OVTK_GDF_Cross_On_Screen'
4220159000,b'0',b'OVTK_StimulationId_Beep'
4230165000,b'0',b'OVTK_GDF_Right'
4242794000,b'0',b'OVTK_GDF_Feedback_Continuous'
4280140000,b'0',b'OVTK_GDF_End_Of_Trial'
4320135000,b'0',b'OVTK_GDF_Start_Of_Trial'
4320137000,b'0',b'OVTK_GDF_Cross_On_Screen'
4340141000,b'0',b'OVTK_StimulationId_Beep'
4350147000,b'0',b'OVTK_GDF_Left'
4362589000,b'0',b'OVTK_GDF_Feedback_Continuous'
4400122000,b'0',b'OVTK_GDF_End_Of_Trial'
4440045000,b'0',b'OVTK_GDF_Start_Of_Trial'
4440047000,b'0',b'OVTK_GDF_Cross_On_Screen'
4460104000,b'0',b'OVTK_StimulationId_Beep'
4470062000,b'0',b'OVTK_GDF_Left'
4482535000,b'0',b'OVTK_GDF_Feedback_Continuous'
4520073000,b'0',b'OVTK_GDF_End_Of_Trial'
4550049000,b'0',b'OVTK_GDF_Start_Of_Trial'
4550050000,b'0',b'OVTK_GDF_Cross_On_Screen'
4570047000,b'0',b'OVTK_StimulationId_Beep'
4580043000,b'0',b'OVTK_GDF_Right'
4592676000,b'0',b'OVTK_GDF_Feedback_Continuous'
4630196000,b'0',b'OVTK_GDF_End_Of_Trial'
4637753000,b'0',b'OVTK_StimulationId_RemovedSamples'
4650143000,b'0',b'OVTK_GDF_End_Of_Session'
4700051000,b'0',b'OVTK_StimulationId_Train'
4710014000,b'0',b'OVTK_StimulationId_ExperimentStop'
