time,Zero,Stimulations
162000,b'0',b'OVTK_StimulationId_ExperimentStart'
27871000,b'0',b'OVTK_StimulationId_RemovedSamples'
50132000,b'0',b'OVTK_StimulationId_BaselineStart'
50134000,b'0',b'OVTK_StimulationId_Beep'
250061000,b'0',b'OVTK_StimulationId_BaselineStop'
250062000,b'0',b'OVTK_StimulationId_Beep'
300031000,b'0',b'OVTK_GDF_Start_Of_Trial'
300032000,b'0',b'OVTK_GDF_Cross_On_Screen'
320014000,b'0',b'OVTK_StimulationId_Beep'
330020000,b'0',b'OVTK_GDF_Down'
342662000,b'0',b'OVTK_GDF_Feedback_Continuous'
380004000,b'0',b'OVTK_GDF_End_Of_Trial'
400020000,b'0',b'OVTK_GDF_Start_Of_Trial'
400022000,b'0',b'OVTK_GDF_Cross_On_Screen'
420007000,b'0',b'OVTK_StimulationId_Beep'
430182000,b'0',b'OVTK_GDF_Left'
442638000,b'0',b'OVTK_GDF_Feedback_Continuous'
480166000,b'0',b'OVTK_GDF_End_Of_Trial'
510150000,b'0',b'OVTK_GDF_Start_Of_Trial'
510151000,b'0',b'OVTK_GDF_Cross_On_Screen'
530156000,b'0',b'OVTK_StimulationId_Beep'
540468000,b'0',b'OVTK_GDF_Left'
552514000,b'0',b'OVTK_GDF_Feedback_Continuous'
590030000,b'0',b'OVTK_GDF_End_Of_Trial'
592851000,b'0',b'OVTK_StimulationId_RemovedSamples'
610027000,b'0',b'OVTK_GDF_Start_Of_Trial'
610029000,b'0',b'OVTK_GDF_Cross_On_Screen'
630025000,b'0',b'OVTK_StimulationId_Beep'
640198000,b'0',b'OVTK_GDF_Left'
652649000,b'0',b'OVTK_GDF_Feedback_Continuous'
690164000,b'0',b'OVTK_GDF_End_Of_Trial'
730166000,b'0',b'OVTK_GDF_Start_Of_Trial'
730168000,b'0',b'OVTK_GDF_Cross_On_Screen'
750018000,b'0',b'OVTK_StimulationId_Beep'
760148000,b'0',b'OVTK_GDF_Right'
772622000,b'0',b'OVTK_GDF_Feedback_Continuous'
810135000,b'0',b'OVTK_GDF_End_Of_Trial'
840322000,b'0',b'OVTK_GDF_Start_Of_Trial'
840324000,b'0',b'OVTK_GDF_Cross_On_Screen'
860140000,b'0',b'OVTK_StimulationId_Beep'
870318000,b'0',b'OVTK_GDF_Down'
882588000,b'0',b'OVTK_GDF_Feedback_Continuous'
920119000,b'0',b'OVTK_GDF_End_Of_Trial'
950108000,b'0',b'OVTK_GDF_Start_Of_Trial'
