time,Zero,Stimulations
95000,b'0',b'OVTK_StimulationId_ExperimentStart'
50115000,b'0',b'OVTK_StimulationId_BaselineStart'
50117000,b'0',b'OVTK_StimulationId_Beep'
113789000,b'0',b'OVTK_StimulationId_RemovedSamples'
250119000,b'0',b'OVTK_StimulationId_BaselineStop'
250120000,b'0',b'OVTK_StimulationId_Beep'
300003000,b'0',b'OVTK_GDF_Start_Of_Trial'
300005000,b'0',b'OVTK_GDF_Cross_On_Screen'
320171000,b'0',b'OVTK_StimulationId_Beep'
330030000,b'0',b'OVTK_GDF_Right'
342638000,b'0',b'OVTK_GDF_Feedback_Continuous'
380099000,b'0',b'OVTK_GDF_End_Of_Trial'
400080000,b'0',b'OVTK_GDF_Start_Of_Trial'
400082000,b'0',b'OVTK_GDF_Cross_On_Screen'
420003000,b'0',b'OVTK_StimulationId_Beep'
430026000,b'0',b'OVTK_GDF_Right'
442528000,b'0',b'OVTK_GDF_Feedback_Continuous'
480027000,b'0',b'OVTK_GDF_End_Of_Trial'
510035000,b'0',b'OVTK_GDF_Start_Of_Trial'
510036000,b'0',b'OVTK_GDF_Cross_On_Screen'
530123000,b'0',b'OVTK_StimulationId_Beep'
540133000,b'0',b'OVTK_GDF_Left'
552643000,b'0',b'OVTK_GDF_Feedback_Continuous'
590159000,b'0',b'OVTK_GDF_End_Of_Trial'
610080000,b'0',b'OVTK_GDF_Start_Of_Trial'
610082000,b'0',b'OVTK_GDF_Cross_On_Screen'
630161000,b'0',b'OVTK_StimulationId_Beep'
640044000,b'0',b'OVTK_GDF_Left'
652530000,b'0',b'OVTK_GDF_Feedback_Continuous'
690040000,b'0',b'OVTK_GDF_End_Of_Trial'
730026000,b'0',b'OVTK_GDF_Start_Of_Trial'
730027000,b'0',b'OVTK_GDF_Cross_On_Screen'
733769000,b'0',b'OVTK_StimulationId_RemovedSamples'
750156000,b'0',b'OVTK_StimulationId_Beep'
760141000,b'0',b'OVTK_GDF_Left'
772608000,b'0',b'OVTK_GDF_Feedback_Continuous'
810135000,b'0',b'OVTK_GDF_End_Of_Trial'
