time,Zero,Stimulations
87000,b'0',b'OVTK_StimulationId_ExperimentStart'
50017000,b'0',b'OVTK_StimulationId_BaselineStart'
50020000,b'0',b'OVTK_StimulationId_Beep'
250128000,b'0',b'OVTK_StimulationId_BaselineStop'
250130000,b'0',b'OVTK_StimulationId_Beep'
300076000,b'0',b'OVTK_GDF_Start_Of_Trial'
300079000,b'0',b'OVTK_GDF_Cross_On_Screen'
320086000,b'0',b'OVTK_StimulationId_Beep'
330066000,b'0',b'OVTK_GDF_Right'
342535000,b'0',b'OVTK_GDF_Feedback_Continuous'
380043000,b'0',b'OVTK_GDF_End_Of_Trial'
400342000,b'0',b'OVTK_GDF_Start_Of_Trial'
400343000,b'0',b'OVTK_GDF_Cross_On_Screen'
420160000,b'0',b'OVTK_StimulationId_Beep'
430168000,b'0',b'OVTK_GDF_Left'
442608000,b'0',b'OVTK_GDF_Feedback_Continuous'
467441000,b'0',b'OVTK_StimulationId_RemovedSamples'
480122000,b'0',b'OVTK_GDF_End_Of_Trial'
510105000,b'0',b'OVTK_GDF_Start_Of_Trial'
510106000,b'0',b'OVTK_GDF_Cross_On_Screen'
530097000,b'0',b'OVTK_StimulationId_Beep'
540264000,b'0',b'OVTK_GDF_Right'
552543000,b'0',b'OVTK_GDF_Feedback_Continuous'
590051000,b'0',b'OVTK_GDF_End_Of_Trial'
610026000,b'0',b'OVTK_GDF_Start_Of_Trial'
610028000,b'0',b'OVTK_GDF_Cross_On_Screen'
630021000,b'0',b'OVTK_StimulationId_Beep'
640030000,b'0',b'OVTK_GDF_Left'
652661000,b'0',b'OVTK_GDF_Feedback_Continuous'
690037000,b'0',b'OVTK_GDF_End_Of_Trial'
730181000,b'0',b'OVTK_GDF_Start_Of_Trial'
730182000,b'0',b'OVTK_GDF_Cross_On_Screen'
750046000,b'0',b'OVTK_StimulationId_Beep'
760176000,b'0',b'OVTK_GDF_Right'
772670000,b'0',b'OVTK_GDF_Feedback_Continuous'
810093000,b'0',b'OVTK_GDF_End_Of_Trial'
840070000,b'0',b'OVTK_GDF_Start_Of_Trial'
840072000,b'0',b'OVTK_GDF_Cross_On_Screen'
860042000,b'0',b'OVTK_StimulationId_Beep'
870046000,b'0',b'OVTK_GDF_Left'
882679000,b'0',b'OVTK_GDF_Feedback_Continuous'
