time,Zero,Stimulations
92000,b'0',b'OVTK_StimulationId_ExperimentStart'
50035000,b'0',b'OVTK_StimulationId_BaselineStart'
50037000,b'0',b'OVTK_StimulationId_Beep'
100996000,b'0',b'OVTK_StimulationId_RemovedSamples'
250049000,b'0',b'OVTK_StimulationId_BaselineStop'
250051000,b'0',b'OVTK_StimulationId_Beep'
300032000,b'0',b'OVTK_GDF_Start_Of_Trial'
300033000,b'0',b'OVTK_GDF_Cross_On_Screen'
320103000,b'0',b'OVTK_StimulationId_Beep'
330133000,b'0',b'OVTK_GDF_Right'
342554000,b'0',b'OVTK_GDF_Feedback_Continuous'
380070000,b'0',b'OVTK_GDF_End_Of_Trial'
400072000,b'0',b'OVTK_GDF_Start_Of_Trial'
400073000,b'0',b'OVTK_GDF_Cross_On_Screen'
420073000,b'0',b'OVTK_StimulationId_Beep'
430046000,b'0',b'OVTK_GDF_Left'
442551000,b'0',b'OVTK_GDF_Feedback_Continuous'
480059000,b'0',b'OVTK_GDF_End_Of_Trial'
510096000,b'0',b'OVTK_GDF_Start_Of_Trial'
510097000,b'0',b'OVTK_GDF_Cross_On_Screen'
530100000,b'0',b'OVTK_StimulationId_Beep'
540071000,b'0',b'OVTK_GDF_Left'
552555000,b'0',b'OVTK_GDF_Feedback_Continuous'
590068000,b'0',b'OVTK_GDF_End_Of_Trial'
610069000,b'0',b'OVTK_GDF_Start_Of_Trial'
610071000,b'0',b'OVTK_GDF_Cross_On_Screen'
630076000,b'0',b'OVTK_StimulationId_Beep'
640046000,b'0',b'OVTK_GDF_Left'
652555000,b'0',b'OVTK_GDF_Feedback_Continuous'
690059000,b'0',b'OVTK_GDF_End_Of_Trial'
730065000,b'0',b'OVTK_GDF_Start_Of_Trial'
730066000,b'0',b'OVTK_GDF_Cross_On_Screen'
750062000,b'0',b'OVTK_StimulationId_Beep'
760080000,b'0',b'OVTK_GDF_Right'
768476000,b'0',b'OVTK_StimulationId_RemovedSamples'
772570000,b'0',b'OVTK_GDF_Feedback_Continuous'
810031000,b'0',b'OVTK_GDF_End_Of_Trial'
840048000,b'0',b'OVTK_GDF_Start_Of_Trial'
840049000,b'0',b'OVTK_GDF_Cross_On_Screen'
860047000,b'0',b'OVTK_StimulationId_Beep'
870086000,b'0',b'OVTK_GDF_Left'
882524000,b'0',b'OVTK_GDF_Feedback_Continuous'
920060000,b'0',b'OVTK_GDF_End_Of_Trial'
950071000,b'0',b'OVTK_GDF_Start_Of_Trial'
950072000,b'0',b'OVTK_GDF_Cross_On_Screen'
970073000,b'0',b'OVTK_StimulationId_Beep'
980044000,b'0',b'OVTK_GDF_Right'
992558000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030060000,b'0',b'OVTK_GDF_End_Of_Trial'
1060083000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060084000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080101000,b'0',b'OVTK_StimulationId_Beep'
1090072000,b'0',b'OVTK_GDF_Right'
1102556000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140070000,b'0',b'OVTK_GDF_End_Of_Trial'
1180065000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180067000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200069000,b'0',b'OVTK_StimulationId_Beep'
1210041000,b'0',b'OVTK_GDF_Left'
1222557000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260058000,b'0',b'OVTK_GDF_End_Of_Trial'
1300060000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300061000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320069000,b'0',b'OVTK_StimulationId_Beep'
1330074000,b'0',b'OVTK_GDF_Left'
1342587000,b'0',b'OVTK_GDF_Feedback_Continuous'
1380043000,b'0',b'OVTK_GDF_End_Of_Trial'
1420117000,b'0',b'OVTK_GDF_Start_Of_Trial'
1420118000,b'0',b'OVTK_GDF_Cross_On_Screen'
1435957000,b'0',b'OVTK_StimulationId_RemovedSamples'
1440010000,b'0',b'OVTK_StimulationId_Beep'
1450071000,b'0',b'OVTK_GDF_Right'
1462554000,b'0',b'OVTK_GDF_Feedback_Continuous'
1500065000,b'0',b'OVTK_GDF_End_Of_Trial'
1520067000,b'0',b'OVTK_GDF_Start_Of_Trial'
1520068000,b'0',b'OVTK_GDF_Cross_On_Screen'
1540009000,b'0',b'OVTK_StimulationId_Beep'
1550046000,b'0',b'OVTK_GDF_Left'
1562551000,b'0',b'OVTK_GDF_Feedback_Continuous'
1600060000,b'0',b'OVTK_GDF_End_Of_Trial'
1640062000,b'0',b'OVTK_GDF_Start_Of_Trial'
1640063000,b'0',b'OVTK_GDF_Cross_On_Screen'
1660064000,b'0',b'OVTK_StimulationId_Beep'
1670039000,b'0',b'OVTK_GDF_Right'
1682541000,b'0',b'OVTK_GDF_Feedback_Continuous'
1720023000,b'0',b'OVTK_GDF_End_Of_Trial'
1760026000,b'0',b'OVTK_GDF_Start_Of_Trial'
1760027000,b'0',b'OVTK_GDF_Cross_On_Screen'
1780026000,b'0',b'OVTK_StimulationId_Beep'
