time,Zero,Stimulations
285000,b'0',b'OVTK_StimulationId_ExperimentStart'
50127000,b'0',b'OVTK_StimulationId_BaselineStart'
50128000,b'0',b'OVTK_StimulationId_Beep'
250195000,b'0',b'OVTK_StimulationId_BaselineStop'
250198000,b'0',b'OVTK_StimulationId_Beep'
293710000,b'0',b'OVTK_StimulationId_RemovedSamples'
300226000,b'0',b'OVTK_GDF_Start_Of_Trial'
300227000,b'0',b'OVTK_GDF_Cross_On_Screen'
320158000,b'0',b'OVTK_StimulationId_Beep'
330228000,b'0',b'OVTK_GDF_Left'
342731000,b'0',b'OVTK_GDF_Feedback_Continuous'
380399000,b'0',b'OVTK_GDF_End_Of_Trial'
400180000,b'0',b'OVTK_GDF_Start_Of_Trial'
400181000,b'0',b'OVTK_GDF_Cross_On_Screen'
420236000,b'0',b'OVTK_StimulationId_Beep'
430254000,b'0',b'OVTK_GDF_Left'
442700000,b'0',b'OVTK_GDF_Feedback_Continuous'
480264000,b'0',b'OVTK_GDF_End_Of_Trial'
510227000,b'0',b'OVTK_GDF_Start_Of_Trial'
510228000,b'0',b'OVTK_GDF_Cross_On_Screen'
530225000,b'0',b'OVTK_StimulationId_Beep'
540179000,b'0',b'OVTK_GDF_Left'
552740000,b'0',b'OVTK_GDF_Feedback_Continuous'
590291000,b'0',b'OVTK_GDF_End_Of_Trial'
610176000,b'0',b'OVTK_GDF_Start_Of_Trial'
610178000,b'0',b'OVTK_GDF_Cross_On_Screen'
630235000,b'0',b'OVTK_StimulationId_Beep'
640227000,b'0',b'OVTK_GDF_Left'
652758000,b'0',b'OVTK_GDF_Feedback_Continuous'
690256000,b'0',b'OVTK_GDF_End_Of_Trial'
730221000,b'0',b'OVTK_GDF_Start_Of_Trial'
730222000,b'0',b'OVTK_GDF_Cross_On_Screen'
750165000,b'0',b'OVTK_StimulationId_Beep'
760234000,b'0',b'OVTK_GDF_Right'
772783000,b'0',b'OVTK_GDF_Feedback_Continuous'
810263000,b'0',b'OVTK_GDF_End_Of_Trial'
840174000,b'0',b'OVTK_GDF_Start_Of_Trial'
840176000,b'0',b'OVTK_GDF_Cross_On_Screen'
860191000,b'0',b'OVTK_StimulationId_Beep'
870252000,b'0',b'OVTK_GDF_Left'
882810000,b'0',b'OVTK_GDF_Feedback_Continuous'
920181000,b'0',b'OVTK_GDF_End_Of_Trial'
929316000,b'0',b'OVTK_StimulationId_RemovedSamples'
950175000,b'0',b'OVTK_GDF_Start_Of_Trial'
950177000,b'0',b'OVTK_GDF_Cross_On_Screen'
970197000,b'0',b'OVTK_StimulationId_Beep'
980224000,b'0',b'OVTK_GDF_Left'
992822000,b'0',b'OVTK_GDF_Feedback_Continuous'
1030175000,b'0',b'OVTK_GDF_End_Of_Trial'
1060262000,b'0',b'OVTK_GDF_Start_Of_Trial'
1060264000,b'0',b'OVTK_GDF_Cross_On_Screen'
1080221000,b'0',b'OVTK_StimulationId_Beep'
1090275000,b'0',b'OVTK_GDF_Left'
1102749000,b'0',b'OVTK_GDF_Feedback_Continuous'
1140239000,b'0',b'OVTK_GDF_End_Of_Trial'
1180260000,b'0',b'OVTK_GDF_Start_Of_Trial'
1180261000,b'0',b'OVTK_GDF_Cross_On_Screen'
1200261000,b'0',b'OVTK_StimulationId_Beep'
1210171000,b'0',b'OVTK_GDF_Right'
1222678000,b'0',b'OVTK_GDF_Feedback_Continuous'
1260267000,b'0',b'OVTK_GDF_End_Of_Trial'
1300159000,b'0',b'OVTK_GDF_Start_Of_Trial'
1300161000,b'0',b'OVTK_GDF_Cross_On_Screen'
1320124000,b'0',b'OVTK_StimulationId_Beep'
1330111000,b'0',b'OVTK_GDF_Left'
1342785000,b'0',b'OVTK_GDF_Feedback_Continuous'
