16903,0,2
22018,0,1
27652,0,1
32770,0,1
38916,0,2
44548,0,1
50178,0,2
55812,0,2
61954,0,1
68100,0,1
74244,0,2
79362,0,1
85506,0,2
91651,0,1
97284,0,1
102403,0,2
107523,0,1
112645,0,2
118274,0,2
123396,0,2
128516,0,2
134659,0,1
140292,0,2
145411,0,1
150533,0,2
155651,0,1
161285,0,2
166918,0,2
172548,0,1
178179,0,2
183811,0,1
188930,0,1
194564,0,1
200196,0,1
205830,0,2
210948,0,1
216577,0,2
222724,0,2
228867,0,2
234499,0,1
