16905,0,2
22025,0,1
27657,0,2
32776,0,2
38921,0,2
44552,0,1
50184,0,2
55817,0,2
61961,0,1
68105,0,1
74249,0,1
79369,0,1
85512,0,2
91654,0,1
97292,0,2
102407,0,2
107529,0,1
112649,0,1
118281,0,2
123401,0,1
128520,0,2
134666,0,1
140293,0,1
145416,0,1
150537,0,2
155656,0,2
161293,0,2
166921,0,2
172552,0,1
178186,0,2
183816,0,2
188938,0,1
194568,0,1
200201,0,1
205833,0,2
210955,0,1
216585,0,2
222731,0,1
228873,0,2
234503,0,1
