16902,0,1
22019,0,2
27657,0,1
32786,0,2
38920,0,2
44547,0,1
50179,0,2
55817,0,1
61954,0,2
68105,0,1
74248,0,2
79366,0,1
85507,0,2
91657,0,1
97289,0,2
102415,0,1
107523,0,1
112642,0,1
118281,0,1
123401,0,2
128527,0,2
134660,0,1
140297,0,1
145428,0,1
150536,0,2
155653,0,1
161283,0,2
166921,0,1
172561,0,2
178191,0,2
183818,0,2
188944,0,2
194564,0,2
200193,0,1
205833,0,1
210962,0,1
216591,0,2
222724,0,1
228873,0,2
234506,0,2
