16899,0,1
22019,0,1
27651,0,1
32772,0,2
38915,0,2
44552,0,1
50179,0,1
55811,0,1
61955,0,2
68099,0,1
74243,0,2
79363,0,2
85507,0,2
91651,0,2
97283,0,2
102403,0,2
107523,0,1
112643,0,1
118275,0,2
123395,0,1
128514,0,1
134659,0,1
140291,0,2
145411,0,1
150531,0,2
155651,0,1
161282,0,1
166915,0,1
172547,0,2
178179,0,1
183811,0,2
188931,0,1
194563,0,2
200195,0,2
205827,0,2
210947,0,2
216582,0,1
222724,0,1
228867,0,2
234499,0,2
