16899,0,2
22018,0,2
27651,0,2
32771,0,1
38915,0,1
44548,0,1
50180,0,2
55811,0,1
61955,0,1
68099,0,2
74243,0,2
79363,0,1
85507,0,2
91651,0,1
97283,0,2
102403,0,1
107523,0,2
112643,0,2
118275,0,2
123395,0,1
128515,0,2
134659,0,1
140291,0,2
145412,0,2
150531,0,2
155651,0,1
161283,0,1
166916,0,1
172548,0,1
178180,0,2
183812,0,1
188931,0,1
194563,0,2
200196,0,1
205827,0,2
210948,0,1
216581,0,2
222723,0,1
228867,0,2
234499,0,1
